"P1";"P2";"Vainqueur"
"Rampe-Ailes";"Miraidon";"Rampe-Ailes"
"Carmadura";"Yuyu";"Yuyu"
"Terraiste";"Hurle-Queue";"Hurle-Queue"
"Carmadura";"Floréclat";"Floréclat"
"Courrousinge";"Mite-de-Fer";"Mite-de-Fer"
"Fulgulairo";"Fongus-Furie";"Fulgulairo"
"Carmadura";"Terracruel";"Carmadura"
"Arboliva";"Délestin";"Arboliva"
"Floréclat";"Têtes-de-Fer";"Floréclat"
"Superdofin (Zéro)";"Baojian";"Superdofin (Zéro)"
"Virevorreur";"Nigirigon (Forme Affalée)";"Virevorreur"
"Gigansel";"Lestombaile";"Lestombaile"
"Fragoin (Mâle)";"Flotte-Mèche";"Flotte-Mèche"
"Vrombotor";"Mite-de-Fer";"Mite-de-Fer"
"Flâmigator";"Vrombotor";"Flâmigator"
"Ampibidou";"Tomberro";"Tomberro"
"Briochien";"Koraidon";"Briochien"
"Scovilain";"Superdofin (Zéro)";"Superdofin (Zéro)"
"Forgelina";"Dinglu";"Dinglu"
"Motorizard";"Terraiste";"Motorizard"
"Nigirigon (Forme Affalée)";"Hurle-Queue";"Hurle-Queue"
"Flâmigator";"Briochien";"Briochien"
"Farigiraf";"Hurle-Queue";"Farigiraf"
"Flâmigator";"Paume-de-Fer";"Flâmigator"
"Terracruel";"Fort-Ivoire";"Fort-Ivoire"
"Fragoin (Mâle)";"Fort-Ivoire";"Fort-Ivoire"
"Gigansel";"Fort-Ivoire";"Fort-Ivoire"
"Dogrino";"Courrousinge";"Courrousinge"
"Scalpereur";"Dinglu";"Scalpereur"
"Arboliva";"Forgelina";"Arboliva"
"Famignol";"Paume-de-Fer";"Famignol"
"Oyacata";"Terraiste";"Terraiste"
"Flamenroule";"Glaivodo";"Glaivodo"
"Vrombotor";"Deusolourdo (Forme Triple)";"Deusolourdo (Forme Triple)"
"Vrombotor";"Paume-de-Fer";"Vrombotor"
"Forgelina";"Miraidon";"Miraidon"
"Floréclat";"Garde-de-Fer";"Floréclat"
"Arboliva";"Garde-de-Fer";"Arboliva"
"Tapatoès (Blanc)";"Miraidon";"Miraidon"
"Fulgulairo";"Dogrino";"Fulgulairo"
"Famignol";"Koraidon";"Koraidon"
"Flâmigator";"Ferdeter";"Flâmigator"
"Pohmarmotte";"Oyacata";"Oyacata"
"Carmadura";"Tag-tag";"Tag-tag"
"Oyacata";"Garde-de-Fer";"Garde-de-Fer"
"Scovilain";"Triopikeau";"Triopikeau"
"Motorizard";"Baojian";"Motorizard"
"Carmadura";"Flamenroule";"Carmadura"
"Farigiraf";"Dinglu";"Farigiraf"
"Tauros (Flamboyant)";"Pohmarmotte";"Tauros (Flamboyant)"
"Tauros (Flamboyant)";"Fort-Ivoire";"Tauros (Flamboyant)"
"Flamenroule";"Koraidon";"Koraidon"
"Vrombotor";"Oyacata";"Vrombotor"
"Gambex";"Miraidon";"Gambex"
"Fongus-Furie";"Têtes-de-Fer";"Têtes-de-Fer"
"Lestombaile";"Motorizard";"Motorizard"
"Miascarade";"Chongjian";"Chongjian"
"Miascarade";"Fort-Ivoire";"Fort-Ivoire"
"Floréclat";"Glaivodo";"Floréclat"
"Fragoin (Mâle)";"Filentrappe";"Fragoin (Mâle)"
"Gambex";"Pohmarmotte";"Gambex"
"Lestombaile";"Flotte-Mèche";"Flotte-Mèche"
"Miascarade";"Triopikeau";"Miascarade"
"Vrombotor";"Floréclat";"Floréclat"
"Filentrappe";"Triopikeau";"Triopikeau"
"Forgelina";"Terraiste";"Terraiste"
"Ampibidou";"Triopikeau";"Triopikeau"
"Ampibidou";"Scalpereur";"Scalpereur"
"Tapatoès (Blanc)";"Scovilain";"Tapatoès (Blanc)"
"Courrousinge";"Fort-Ivoire";"Fort-Ivoire"
"Ampibidou";"Balbalèze";"Balbalèze"
"Virevorreur";"Koraidon";"Virevorreur"
"Rampe-Ailes";"Têtes-de-Fer";"Rampe-Ailes"
"Dinglu";"Miraidon";"Miraidon"
"Deusolourdo (Forme Triple)";"Scalpereur";"Deusolourdo (Forme Triple)"
"Palmaval";"Bérasca";"Bérasca"
"Carmadura";"Têtes-de-Fer";"Carmadura"
"Floréclat";"Gromago";"Floréclat"
"Flâmigator";"Scalpereur";"Flâmigator"
"Motorizard";"Glaivodo";"Motorizard"
"Filentrappe";"Yuyu";"Yuyu"
"Tapatoès (Blanc)";"Balbalèze";"Tapatoès (Blanc)"
"Vrombotor";"Hurle-Queue";"Hurle-Queue"
"Gigansel";"Rampe-Ailes";"Rampe-Ailes"
"Miascarade";"Tag-tag";"Tag-tag"
"Gambex";"Ampibidou";"Gambex"
"Miascarade";"Vrombotor";"Vrombotor"
"Carmadura";"Roue-de-Fer";"Roue-de-Fer"
"Ferdeter";"Garde-de-Fer";"Garde-de-Fer"
"Flâmigator";"Carmadura";"Flâmigator"
"Tag-tag";"Baojian";"Tag-tag"
"Miascarade";"Craparoi";"Craparoi"
"Tag-tag";"Ferdeter";"Tag-tag"
"Briochien";"Chongjian";"Briochien"
"Miascarade";"Hurle-Queue";"Hurle-Queue"
"Motorizard";"Miraidon";"Motorizard"
"Courrousinge";"Farigiraf";"Farigiraf"
"Dogrino";"Hurle-Queue";"Hurle-Queue"
"Palmaval";"Fragoin (Mâle)";"Palmaval"
"Fulgulairo";"Koraidon";"Fulgulairo"
"Craparoi";"Flotte-Mèche";"Flotte-Mèche"
"Virevorreur";"Chongjian";"Virevorreur"
"Délestin";"Glaivodo";"Délestin"
"Tauros (Flamboyant)";"Garde-de-Fer";"Tauros (Flamboyant)"
"Gigansel";"Dogrino";"Gigansel"
"Triopikeau";"Koraidon";"Koraidon"
"Roue-de-Fer";"Koraidon";"Roue-de-Fer"
"Lestombaile";"Dinglu";"Dinglu"
"Pohmarmotte";"Hotte-de-Fer";"Hotte-de-Fer"
"Tapatoès (Blanc)";"Lestombaile";"Lestombaile"
"Virevorreur";"Superdofin (Zéro)";"Superdofin (Zéro)"
"Palmaval";"Deusolourdo (Forme Triple)";"Deusolourdo (Forme Triple)"
"Terracruel";"Oyacata";"Terracruel"
"Flamenroule";"Courrousinge";"Courrousinge"
"Carmadura";"Baojian";"Carmadura"
"Hurle-Queue";"Yuyu";"Yuyu"
"Ferdeter";"Gromago";"Ferdeter"
"Tomberro";"Miraidon";"Miraidon"
"Famignol";"Dogrino";"Dogrino"
"Forgelina";"Baojian";"Baojian"
"Bérasca";"Tomberro";"Bérasca"
"Briochien";"Epine-de-Fer";"Briochien"
"Virevorreur";"Vrombotor";"Virevorreur"
"Triopikeau";"Miraidon";"Miraidon"
"Lestombaile";"Koraidon";"Koraidon"
"Famignol";"Floréclat";"Floréclat"
"Flâmigator";"Malvalame";"Malvalame"
"Forgelina";"Yuyu";"Yuyu"
"Tomberro";"Terraiste";"Terraiste"
"Famignol";"Miraidon";"Miraidon"
"Tapatoès (Blanc)";"Dinglu";"Tapatoès (Blanc)"
"Carmadura";"Nigirigon (Forme Affalée)";"Nigirigon (Forme Affalée)"
"Gigansel";"Roue-de-Fer";"Roue-de-Fer"
"Scovilain";"Flotte-Mèche";"Flotte-Mèche"
"Koraidon";"Miraidon";"Miraidon"
"Lestombaile";"Courrousinge";"Courrousinge"
"Craparoi";"Bérasca";"Bérasca"
"Fort-Ivoire";"Têtes-de-Fer";"Fort-Ivoire"
"Arboliva";"Rampe-Ailes";"Rampe-Ailes"
"Gambex";"Bérasca";"Gambex"
"Tapatoès (Blanc)";"Paume-de-Fer";"Tapatoès (Blanc)"
"Fragoin (Mâle)";"Paume-de-Fer";"Paume-de-Fer"
"Gambex";"Briochien";"Briochien"
"Superdofin (Zéro)";"Dinglu";"Superdofin (Zéro)"
"Hotte-de-Fer";"Baojian";"Baojian"
"Hurle-Queue";"Rampe-Ailes";"Rampe-Ailes"
"Flâmigator";"Forgelina";"Flâmigator"
"Dogrino";"Tomberro";"Dogrino"
"Pohmarmotte";"Gromago";"Gromago"
"Filentrappe";"Chongjian";"Chongjian"
"Pohmarmotte";"Flamenroule";"Flamenroule"
"Arboliva";"Dogrino";"Arboliva"
"Epine-de-Fer";"Miraidon";"Miraidon"
"Scovilain";"Roue-de-Fer";"Roue-de-Fer"
"Tomberro";"Epine-de-Fer";"Epine-de-Fer"
"Famignol";"Lestombaile";"Lestombaile"
"Roue-de-Fer";"Paume-de-Fer";"Roue-de-Fer"
"Deusolourdo (Forme Triple)";"Fort-Ivoire";"Fort-Ivoire"
"Motorizard";"Balbalèze";"Motorizard"
"Scovilain";"Fongus-Furie";"Fongus-Furie"
"Carmadura";"Oyacata";"Carmadura"
"Gambex";"Mite-de-Fer";"Mite-de-Fer"
"Tauros (Flamboyant)";"Forgelina";"Tauros (Flamboyant)"
"Flâmigator";"Deusolourdo (Forme Triple)";"Flâmigator"
"Ferdeter";"Terraiste";"Terraiste"
"Filentrappe";"Carmadura";"Carmadura"
"Gambex";"Ferdeter";"Gambex"
"Pohmarmotte";"Floréclat";"Floréclat"
"Roue-de-Fer";"Miraidon";"Miraidon"
"Triopikeau";"Motorizard";"Motorizard"
"Gigansel";"Vrombotor";"Vrombotor"
"Délestin";"Courrousinge";"Délestin"
"Tag-tag";"Forgelina";"Tag-tag"
"Palmaval";"Famignol";"Palmaval"
"Tauros (Flamboyant)";"Dinglu";"Tauros (Flamboyant)"
"Fulgulairo";"Gromago";"Fulgulairo"
"Courrousinge";"Dinglu";"Dinglu"
"Tapatoès (Blanc)";"Pelage-Sablé";"Tapatoès (Blanc)"
"Tauros (Flamboyant)";"Vrombotor";"Tauros (Flamboyant)"
"Gigansel";"Têtes-de-Fer";"Têtes-de-Fer"
"Miascarade";"Epine-de-Fer";"Miascarade"
"Malvalame";"Pelage-Sablé";"Malvalame"
"Tauros (Flamboyant)";"Terraiste";"Tauros (Flamboyant)"
"Craparoi";"Délestin";"Délestin"
"Terraiste";"Farigiraf";"Terraiste"
"Bérasca";"Flamenroule";"Bérasca"
"Miascarade";"Virevorreur";"Virevorreur"
"Oyacata";"Flotte-Mèche";"Flotte-Mèche"
"Triopikeau";"Délestin";"Délestin"
"Dogrino";"Yuyu";"Yuyu"
"Miascarade";"Rampe-Ailes";"Rampe-Ailes"
"Tomberro";"Hurle-Queue";"Hurle-Queue"
"Malvalame";"Hotte-de-Fer";"Malvalame"
"Malvalame";"Têtes-de-Fer";"Malvalame"
"Palmaval";"Paume-de-Fer";"Palmaval"
"Filentrappe";"Gigansel";"Gigansel"
"Nigirigon (Forme Affalée)";"Courrousinge";"Nigirigon (Forme Affalée)"
"Pohmarmotte";"Chongjian";"Chongjian"
"Forgelina";"Farigiraf";"Farigiraf"
"Famignol";"Gromago";"Famignol"
"Terraiste";"Baojian";"Baojian"
"Vrombotor";"Rampe-Ailes";"Rampe-Ailes"
"Virevorreur";"Glaivodo";"Virevorreur"
"Flotte-Mèche";"Paume-de-Fer";"Flotte-Mèche"
"Virevorreur";"Triopikeau";"Virevorreur"
"Ampibidou";"Vrombotor";"Vrombotor"
"Craparoi";"Motorizard";"Motorizard"
"Deusolourdo (Forme Triple)";"Garde-de-Fer";"Deusolourdo (Forme Triple)"
"Tapatoès (Blanc)";"Courrousinge";"Tapatoès (Blanc)"
"Lestombaile";"Floréclat";"Floréclat"
"Arboliva";"Fongus-Furie";"Arboliva"
"Triopikeau";"Nigirigon (Forme Affalée)";"Nigirigon (Forme Affalée)"
"Terracruel";"Glaivodo";"Terracruel"
"Gambex";"Balbalèze";"Gambex"
"Gambex";"Roue-de-Fer";"Roue-de-Fer"
"Briochien";"Roue-de-Fer";"Briochien"
"Gigansel";"Bérasca";"Gigansel"
"Floréclat";"Nigirigon (Forme Affalée)";"Floréclat"
"Rampe-Ailes";"Mite-de-Fer";"Rampe-Ailes"
"Deusolourdo (Forme Triple)";"Dinglu";"Deusolourdo (Forme Triple)"
"Flâmigator";"Yuyu";"Flâmigator"
"Fongus-Furie";"Paume-de-Fer";"Paume-de-Fer"
"Dogrino";"Nigirigon (Forme Affalée)";"Nigirigon (Forme Affalée)"
"Ferdeter";"Epine-de-Fer";"Ferdeter"
"Pohmarmotte";"Terracruel";"Terracruel"
"Fulgulairo";"Rampe-Ailes";"Fulgulairo"
"Délestin";"Scalpereur";"Scalpereur"
"Dogrino";"Balbalèze";"Dogrino"
"Tag-tag";"Balbalèze";"Tag-tag"
"Craparoi";"Forgelina";"Craparoi"
"Gambex";"Motorizard";"Motorizard"
"Farigiraf";"Chongjian";"Farigiraf"
"Pohmarmotte";"Mite-de-Fer";"Mite-de-Fer"
"Mite-de-Fer";"Glaivodo";"Mite-de-Fer"
"Flâmigator";"Flamenroule";"Flâmigator"
"Tomberro";"Gromago";"Gromago"
"Briochien";"Triopikeau";"Briochien"
"Gigansel";"Oyacata";"Gigansel"
"Nigirigon (Forme Affalée)";"Mite-de-Fer";"Mite-de-Fer"
"Famignol";"Mite-de-Fer";"Mite-de-Fer"
"Ferdeter";"Fort-Ivoire";"Fort-Ivoire"
"Dogrino";"Bérasca";"Dogrino"
"Flamenroule";"Deusolourdo (Forme Triple)";"Deusolourdo (Forme Triple)"
"Triopikeau";"Floréclat";"Floréclat"
"Lestombaile";"Roue-de-Fer";"Roue-de-Fer"
"Bérasca";"Mite-de-Fer";"Mite-de-Fer"
"Palmaval";"Pelage-Sablé";"Palmaval"
"Pohmarmotte";"Dinglu";"Dinglu"
"Gambex";"Malvalame";"Malvalame"
"Fragoin (Mâle)";"Carmadura";"Carmadura"
"Triopikeau";"Hotte-de-Fer";"Hotte-de-Fer"
"Tauros (Flamboyant)";"Gigansel";"Tauros (Flamboyant)"
"Hurle-Queue";"Roue-de-Fer";"Roue-de-Fer"
"Filentrappe";"Virevorreur";"Virevorreur"
"Ampibidou";"Koraidon";"Koraidon"
"Terracruel";"Yuyu";"Yuyu"
"Terracruel";"Flotte-Mèche";"Flotte-Mèche"
"Balbalèze";"Hurle-Queue";"Hurle-Queue"
"Dogrino";"Epine-de-Fer";"Epine-de-Fer"
"Lestombaile";"Farigiraf";"Farigiraf"
"Pohmarmotte";"Koraidon";"Koraidon"
"Courrousinge";"Paume-de-Fer";"Courrousinge"
"Délestin";"Paume-de-Fer";"Délestin"
"Gigansel";"Paume-de-Fer";"Gigansel"
"Superdofin (Zéro)";"Farigiraf";"Superdofin (Zéro)"
"Craparoi";"Vrombotor";"Vrombotor"
"Palmaval";"Pohmarmotte";"Palmaval"
"Arboliva";"Floréclat";"Floréclat"
"Rampe-Ailes";"Roue-de-Fer";"Rampe-Ailes"
"Délestin";"Mite-de-Fer";"Mite-de-Fer"
"Tauros (Flamboyant)";"Flamenroule";"Tauros (Flamboyant)"
"Deusolourdo (Forme Triple)";"Gromago";"Deusolourdo (Forme Triple)"
"Superdofin (Zéro)";"Têtes-de-Fer";"Superdofin (Zéro)"
"Lestombaile";"Hotte-de-Fer";"Hotte-de-Fer"
"Famignol";"Têtes-de-Fer";"Têtes-de-Fer"
"Courrousinge";"Hurle-Queue";"Courrousinge"
"Scalpereur";"Pelage-Sablé";"Scalpereur"
"Flâmigator";"Pohmarmotte";"Flâmigator"
"Fulgulairo";"Motorizard";"Motorizard"
"Scovilain";"Têtes-de-Fer";"Têtes-de-Fer"
"Motorizard";"Oyacata";"Motorizard"
"Famignol";"Tomberro";"Famignol"
"Oyacata";"Baojian";"Baojian"
"Palmaval";"Triopikeau";"Palmaval"
"Palmaval";"Courrousinge";"Palmaval"
"Gigansel";"Mite-de-Fer";"Mite-de-Fer"
"Dogrino";"Scalpereur";"Scalpereur"
"Tomberro";"Dinglu";"Dinglu"
"Nigirigon (Forme Affalée)";"Fongus-Furie";"Fongus-Furie"
"Filentrappe";"Scalpereur";"Scalpereur"
"Fongus-Furie";"Flotte-Mèche";"Flotte-Mèche"
"Famignol";"Carmadura";"Carmadura"
"Ampibidou";"Roue-de-Fer";"Roue-de-Fer"
"Superdofin (Zéro)";"Délestin";"Superdofin (Zéro)"
"Floréclat";"Koraidon";"Koraidon"
"Têtes-de-Fer";"Miraidon";"Miraidon"
"Balbalèze";"Glaivodo";"Balbalèze"
"Tauros (Flamboyant)";"Ferdeter";"Tauros (Flamboyant)"
"Terracruel";"Tomberro";"Terracruel"
"Briochien";"Courrousinge";"Briochien"
"Tomberro";"Têtes-de-Fer";"Têtes-de-Fer"
"Terracruel";"Scovilain";"Terracruel"
"Famignol";"Tapatoès (Blanc)";"Tapatoès (Blanc)"
"Triopikeau";"Paume-de-Fer";"Paume-de-Fer"
"Dogrino";"Vrombotor";"Dogrino"
"Flâmigator";"Motorizard";"Motorizard"
"Craparoi";"Garde-de-Fer";"Craparoi"
"Scalpereur";"Fort-Ivoire";"Fort-Ivoire"
"Briochien";"Rampe-Ailes";"Rampe-Ailes"
"Glaivodo";"Dinglu";"Dinglu"
"Paume-de-Fer";"Gromago";"Gromago"
"Flotte-Mèche";"Dinglu";"Flotte-Mèche"
"Miascarade";"Roue-de-Fer";"Roue-de-Fer"
"Hurle-Queue";"Gromago";"Hurle-Queue"
"Carmadura";"Koraidon";"Koraidon"
"Carmadura";"Courrousinge";"Carmadura"
"Miascarade";"Pohmarmotte";"Miascarade"
"Superdofin (Zéro)";"Nigirigon (Forme Affalée)";"Superdofin (Zéro)"
"Palmaval";"Tapatoès (Blanc)";"Palmaval"
"Terraiste";"Hotte-de-Fer";"Terraiste"
"Craparoi";"Pelage-Sablé";"Pelage-Sablé"
"Gambex";"Famignol";"Gambex"
"Fulgulairo";"Forgelina";"Fulgulairo"
"Tapatoès (Blanc)";"Fongus-Furie";"Tapatoès (Blanc)"
"Gigansel";"Yuyu";"Yuyu"
"Gambex";"Superdofin (Zéro)";"Superdofin (Zéro)"
"Bérasca";"Ferdeter";"Bérasca"
"Ferdeter";"Miraidon";"Miraidon"
"Flâmigator";"Tag-tag";"Flâmigator"
"Pohmarmotte";"Dogrino";"Dogrino"
"Filentrappe";"Miraidon";"Miraidon"
"Forgelina";"Rampe-Ailes";"Rampe-Ailes"
"Tomberro";"Flamenroule";"Flamenroule"
"Pohmarmotte";"Forgelina";"Forgelina"
"Ferdeter";"Balbalèze";"Balbalèze"
"Scalpereur";"Hotte-de-Fer";"Hotte-de-Fer"
"Délestin";"Miraidon";"Miraidon"
"Briochien";"Ampibidou";"Briochien"
"Nigirigon (Forme Affalée)";"Epine-de-Fer";"Nigirigon (Forme Affalée)"
"Flâmigator";"Farigiraf";"Flâmigator"
"Flamenroule";"Oyacata";"Oyacata"
"Vrombotor";"Scalpereur";"Scalpereur"
"Flamenroule";"Rampe-Ailes";"Rampe-Ailes"
"Flâmigator";"Tapatoès (Blanc)";"Tapatoès (Blanc)"
"Flâmigator";"Garde-de-Fer";"Flâmigator"
"Craparoi";"Flamenroule";"Craparoi"
"Farigiraf";"Paume-de-Fer";"Farigiraf"
"Ampibidou";"Motorizard";"Motorizard"
"Glaivodo";"Yuyu";"Yuyu"
"Tapatoès (Blanc)";"Farigiraf";"Farigiraf"
"Filentrappe";"Mite-de-Fer";"Mite-de-Fer"
"Pelage-Sablé";"Epine-de-Fer";"Pelage-Sablé"
"Flotte-Mèche";"Garde-de-Fer";"Flotte-Mèche"
"Triopikeau";"Baojian";"Baojian"
"Rampe-Ailes";"Baojian";"Rampe-Ailes"
"Scovilain";"Fort-Ivoire";"Fort-Ivoire"
"Malvalame";"Courrousinge";"Malvalame"
"Tauros (Flamboyant)";"Lestombaile";"Tauros (Flamboyant)"
"Tauros (Flamboyant)";"Hotte-de-Fer";"Tauros (Flamboyant)"
"Tomberro";"Garde-de-Fer";"Garde-de-Fer"
"Tauros (Flamboyant)";"Carmadura";"Tauros (Flamboyant)"
"Terraiste";"Gromago";"Terraiste"
"Ampibidou";"Tag-tag";"Tag-tag"
"Gigansel";"Courrousinge";"Gigansel"
"Filentrappe";"Têtes-de-Fer";"Têtes-de-Fer"
"Rampe-Ailes";"Koraidon";"Rampe-Ailes"
"Tag-tag";"Hurle-Queue";"Hurle-Queue"
"Carmadura";"Forgelina";"Carmadura"
"Lestombaile";"Yuyu";"Yuyu"
"Deusolourdo (Forme Triple)";"Chongjian";"Deusolourdo (Forme Triple)"
"Miascarade";"Yuyu";"Yuyu"
"Scalpereur";"Fongus-Furie";"Scalpereur"
"Flâmigator";"Délestin";"Flâmigator"
"Dogrino";"Dinglu";"Dinglu"
"Filentrappe";"Arboliva";"Arboliva"
"Filentrappe";"Pohmarmotte";"Pohmarmotte"
"Flâmigator";"Oyacata";"Flâmigator"
"Baojian";"Garde-de-Fer";"Baojian"
"Oyacata";"Têtes-de-Fer";"Têtes-de-Fer"
"Dinglu";"Garde-de-Fer";"Dinglu"
"Baojian";"Miraidon";"Miraidon"
"Gromago";"Yuyu";"Yuyu"
"Hurle-Queue";"Fongus-Furie";"Hurle-Queue"
"Flâmigator";"Baojian";"Baojian"
"Motorizard";"Courrousinge";"Motorizard"
"Ampibidou";"Rampe-Ailes";"Rampe-Ailes"
"Famignol";"Ferdeter";"Ferdeter"
"Filentrappe";"Craparoi";"Craparoi"
"Tag-tag";"Délestin";"Délestin"
"Pohmarmotte";"Ferdeter";"Ferdeter"
"Fulgulairo";"Scalpereur";"Fulgulairo"
"Pohmarmotte";"Rampe-Ailes";"Rampe-Ailes"
"Flâmigator";"Virevorreur";"Virevorreur"
"Scovilain";"Koraidon";"Koraidon"
"Flamenroule";"Gromago";"Flamenroule"
"Flâmigator";"Mite-de-Fer";"Mite-de-Fer"
"Arboliva";"Tag-tag";"Tag-tag"
"Ampibidou";"Gromago";"Gromago"
"Superdofin (Zéro)";"Hurle-Queue";"Superdofin (Zéro)"
"Scovilain";"Nigirigon (Forme Affalée)";"Nigirigon (Forme Affalée)"
"Lestombaile";"Ferdeter";"Lestombaile"
"Gigansel";"Epine-de-Fer";"Epine-de-Fer"
"Vrombotor";"Courrousinge";"Vrombotor"
"Gambex";"Glaivodo";"Gambex"
"Ferdeter";"Floréclat";"Floréclat"
"Flamenroule";"Nigirigon (Forme Affalée)";"Nigirigon (Forme Affalée)"
"Tomberro";"Paume-de-Fer";"Paume-de-Fer"
"Malvalame";"Mite-de-Fer";"Malvalame"
"Miascarade";"Motorizard";"Motorizard"
"Tapatoès (Blanc)";"Bérasca";"Bérasca"
"Tapatoès (Blanc)";"Ampibidou";"Tapatoès (Blanc)"
"Ferdeter";"Rampe-Ailes";"Rampe-Ailes"
"Malvalame";"Hurle-Queue";"Malvalame"
"Briochien";"Farigiraf";"Briochien"
"Tag-tag";"Floréclat";"Floréclat"
"Palmaval";"Gromago";"Palmaval"
"Superdofin (Zéro)";"Paume-de-Fer";"Superdofin (Zéro)"
"Dogrino";"Terraiste";"Terraiste"
"Ferdeter";"Koraidon";"Koraidon"
"Malvalame";"Floréclat";"Malvalame"
"Vrombotor";"Dinglu";"Dinglu"
"Carmadura";"Scovilain";"Carmadura"
"Fulgulairo";"Roue-de-Fer";"Fulgulairo"
"Filentrappe";"Gromago";"Gromago"
"Pohmarmotte";"Baojian";"Baojian"
"Superdofin (Zéro)";"Deusolourdo (Forme Triple)";"Superdofin (Zéro)"
"Miascarade";"Tomberro";"Miascarade"
"Ampibidou";"Floréclat";"Floréclat"
"Miascarade";"Superdofin (Zéro)";"Superdofin (Zéro)"
"Scalpereur";"Roue-de-Fer";"Roue-de-Fer"
"Palmaval";"Gigansel";"Palmaval"
"Ampibidou";"Baojian";"Baojian"
"Nigirigon (Forme Affalée)";"Yuyu";"Yuyu"
"Tauros (Flamboyant)";"Arboliva";"Tauros (Flamboyant)"
"Tag-tag";"Roue-de-Fer";"Roue-de-Fer"
"Gambex";"Hotte-de-Fer";"Hotte-de-Fer"
"Ferdeter";"Têtes-de-Fer";"Têtes-de-Fer"
"Terracruel";"Nigirigon (Forme Affalée)";"Nigirigon (Forme Affalée)"
"Tag-tag";"Miraidon";"Miraidon"
"Arboliva";"Vrombotor";"Vrombotor"
"Balbalèze";"Hotte-de-Fer";"Hotte-de-Fer"
"Craparoi";"Oyacata";"Oyacata"
"Oyacata";"Epine-de-Fer";"Oyacata"
"Famignol";"Flotte-Mèche";"Flotte-Mèche"
"Dogrino";"Virevorreur";"Virevorreur"
"Hotte-de-Fer";"Mite-de-Fer";"Mite-de-Fer"
"Virevorreur";"Baojian";"Baojian"
"Ampibidou";"Hurle-Queue";"Hurle-Queue"
"Gigansel";"Miraidon";"Miraidon"
"Vrombotor";"Hotte-de-Fer";"Hotte-de-Fer"
"Superdofin (Zéro)";"Motorizard";"Motorizard"
"Famignol";"Délestin";"Délestin"
"Tauros (Flamboyant)";"Courrousinge";"Tauros (Flamboyant)"
"Bérasca";"Koraidon";"Koraidon"
"Bérasca";"Gromago";"Bérasca"
"Famignol";"Motorizard";"Motorizard"
"Délestin";"Chongjian";"Délestin"
"Gromago";"Miraidon";"Miraidon"
"Oyacata";"Hurle-Queue";"Hurle-Queue"
"Malvalame";"Triopikeau";"Malvalame"
"Tauros (Flamboyant)";"Tomberro";"Tauros (Flamboyant)"
"Carmadura";"Flotte-Mèche";"Flotte-Mèche"
"Délestin";"Yuyu";"Yuyu"
"Chongjian";"Yuyu";"Yuyu"
"Pohmarmotte";"Farigiraf";"Farigiraf"
"Palmaval";"Glaivodo";"Palmaval"
"Gambex";"Fulgulairo";"Fulgulairo"
"Arboliva";"Chongjian";"Arboliva"
"Famignol";"Scalpereur";"Scalpereur"
"Terracruel";"Têtes-de-Fer";"Têtes-de-Fer"
"Fragoin (Mâle)";"Chongjian";"Chongjian"
"Palmaval";"Carmadura";"Carmadura"
"Famignol";"Nigirigon (Forme Affalée)";"Nigirigon (Forme Affalée)"
"Nigirigon (Forme Affalée)";"Baojian";"Nigirigon (Forme Affalée)"
"Tauros (Flamboyant)";"Terracruel";"Tauros (Flamboyant)"
"Terracruel";"Vrombotor";"Vrombotor"
"Miascarade";"Floréclat";"Floréclat"
"Bérasca";"Superdofin (Zéro)";"Superdofin (Zéro)"
"Floréclat";"Mite-de-Fer";"Mite-de-Fer"
"Fulgulairo";"Deusolourdo (Forme Triple)";"Fulgulairo"
"Farigiraf";"Fort-Ivoire";"Fort-Ivoire"
"Deusolourdo (Forme Triple)";"Mite-de-Fer";"Mite-de-Fer"
"Triopikeau";"Chongjian";"Triopikeau"
"Arboliva";"Glaivodo";"Glaivodo"
"Briochien";"Fulgulairo";"Briochien"
"Scovilain";"Hurle-Queue";"Hurle-Queue"
"Craparoi";"Deusolourdo (Forme Triple)";"Deusolourdo (Forme Triple)"
"Serpente-Eau";"Palmaval";"Serpente-Eau"
"Serpente-Eau";"Koraidon";"Serpente-Eau"
"Serpente-Eau";"Oyacata";"Serpente-Eau"
"Vert-de-Fer";"Bérasca";"Vert-de-Fer"
"Serpente-Eau";"Paume-de-Fer";"Serpente-Eau"
"Serpente-Eau";"Fragoin (Mâle)";"Serpente-Eau"
"Vert-de-Fer";"Terracruel";"Vert-de-Fer"
"Serpente-Eau";"Ferdeter";"Ferdeter"
"Vert-de-Fer";"Dinglu";"Vert-de-Fer"
"Serpente-Eau";"Arboliva";"Arboliva"
"Vert-de-Fer";"Cléopsytra";"Vert-de-Fer"
"Vert-de-Fer";"Garde-de-Fer";"Vert-de-Fer"
"Serpente-Eau";"Pohmarmotte";"Serpente-Eau"
"Serpente-Eau";"Miascarade";"Serpente-Eau"
"Vert-de-Fer";"Floréclat";"Floréclat"
"Vert-de-Fer";"Lestombaile";"Lestombaile"
"Vert-de-Fer";"Triopikeau";"Vert-de-Fer"
"Serpente-Eau";"Filentrappe";"Serpente-Eau"
"Vert-de-Fer";"Ferdeter";"Vert-de-Fer"
"Vert-de-Fer";"Miraidon";"Miraidon"
"Vert-de-Fer";"Fort-Ivoire";"Fort-Ivoire"
"Serpente-Eau";"Mite-de-Fer";"Mite-de-Fer"
