"P1";"P2";"Vainqueur"
"Monaflèmit";"Relicanth (Femelle)";"Monaflèmit"
"Milobellus (Femelle)";"Regice";"Milobellus (Femelle)"
"Maskadra";"Rayquaza";"Rayquaza"
"Kecleon";"Deoxys (Vitesse)";"Kecleon"
"Tengalice (Mâle)";"Rayquaza";"Rayquaza"
"Tengalice (Mâle)";"Mysdibule";"Tengalice (Mâle)"
"Braségali (Mâle)";"Séléroc";"Séléroc"
"Vacilys";"Registeel";"Vacilys"
"Drattak";"Regice";"Drattak"
"Mangriff";"Latias";"Latias"
"Mysdibule";"Vacilys";"Vacilys"
"Delcatty";"Latias";"Latias"
"Rosabyss";"Jirachi";"Rosabyss"
"Ténéfix";"Libégon";"Libégon"
"Grahyèna";"Registeel";"Grahyèna"
"Maskadra";"Absol";"Absol"
"Morphéo (Blizzard)";"Deoxys (Vitesse)";"Morphéo (Blizzard)"
"Bekipan";"Absol";"Absol"
"Kecleon";"Kyogre";"Kecleon"
"Ténéfix";"Vacilys";"Vacilys"
"Mysdibule";"Deoxys (Vitesse)";"Deoxys (Vitesse)"
"Branette";"Kyogre";"Kyogre"
"Posipi";"Absol";"Absol"
"Spinda";"Séviper";"Séviper"
"Charmina (Mâle)";"Avaltout (Mâle)";"Avaltout (Mâle)"
"Kaorine";"Kaimorse";"Kaimorse"
"Wailord";"Absol";"Absol"
"Jungko";"Munja";"Munja"
"Wailord";"Colhomard";"Wailord"
"Linéon";"Séléroc";"Linéon"
"Spinda";"Cacturne (Femelle)";"Cacturne (Femelle)"
"Ténéfix";"Wailord";"Wailord"
"Papinox (Mâle)";"Muciole";"Papinox (Mâle)"
"Wailord";"Barbicha";"Wailord"
"Maskadra";"Kecleon";"Kecleon"
"Mangriff";"Barbicha";"Barbicha"
"Ninjask";"Delcatty";"Delcatty"
"Lumivole";"Camérupt (Femelle)";"Lumivole"
"Brouhabam";"Oniglali";"Oniglali"
"Tengalice (Mâle)";"Mangriff";"Mangriff"
"Solaroc";"Latias";"Latias"
"Vacilys";"Kaimorse";"Vacilys"
"Posipi";"Négapi";"Négapi"
"Kaimorse";"Latios";"Latios"
"Altaria";"Morphéo (Blizzard)";"Morphéo (Blizzard)"
"Kaimorse";"Latias";"Latias"
"Spinda";"Registeel";"Registeel"
"Tengalice (Mâle)";"Groudon";"Groudon"
"Hariyama";"Camérupt (Femelle)";"Hariyama"
"Négapi";"Rosabyss";"Rosabyss"
"Colhomard";"Relicanth (Femelle)";"Relicanth (Femelle)"
"Gardevoir";"Tropius";"Gardevoir"
"Posipi";"Avaltout (Mâle)";"Posipi"
"Maskadra";"Colhomard";"Maskadra"
"Regirock";"Registeel";"Registeel"
"Bekipan";"Latios";"Latios"
"Galeking";"Drattak";"Drattak"
"Muciole";"Kaorine";"Kaorine"
"Eoko";"Oniglali";"Oniglali"
"Séviper";"Kaorine";"Séviper"
"Papinox (Mâle)";"Sharpedo";"Sharpedo"
"Galeking";"Serpang";"Galeking"
"Charmillon (Mâle)";"Groret";"Groret"
"Charmillon (Mâle)";"Galeking";"Charmillon (Mâle)"
"Mangriff";"Milobellus (Femelle)";"Milobellus (Femelle)"
"Posipi";"Spinda";"Posipi"
"Charmillon (Mâle)";"Elecsprint";"Elecsprint"
"Monaflèmit";"Solaroc";"Solaroc"
"Ludicolo (Mâle)";"Galeking";"Ludicolo (Mâle)"
"Elecsprint";"Serpang";"Elecsprint"
"Linéon";"Monaflèmit";"Linéon"
"Braségali (Mâle)";"Kecleon";"Kecleon"
"Papinox (Mâle)";"Cacturne (Femelle)";"Cacturne (Femelle)"
"Séviper";"Branette";"Séviper"
"Gardevoir";"Hariyama";"Gardevoir"
"Ténéfix";"Muciole";"Ténéfix"
"Sharpedo";"Camérupt (Femelle)";"Sharpedo"
"Galeking";"Kaorine";"Kaorine"
"Charmina (Mâle)";"Lovdisc";"Lovdisc"
"Muciole";"Solaroc";"Muciole"
"Posipi";"Serpang";"Posipi"
"Ténéfix";"Latios";"Latios"
"Libégon";"Absol";"Absol"
"Gardevoir";"Rayquaza";"Rayquaza"
"Bekipan";"Delcatty";"Delcatty"
"Charmina (Mâle)";"Sharpedo";"Sharpedo"
"Charmillon (Mâle)";"Lovdisc";"Charmillon (Mâle)"
"Muciole";"Absol";"Absol"
"Tengalice (Mâle)";"Regice";"Regice"
"Tropius";"Latias";"Latias"
"Oniglali";"Groudon";"Groudon"
"Oniglali";"Jirachi";"Jirachi"
"Sharpedo";"Séléroc";"Sharpedo"
"Milobellus (Femelle)";"Rosabyss";"Milobellus (Femelle)"
"Colhomard";"Serpang";"Colhomard"
"Ténéfix";"Mysdibule";"Ténéfix"
"Négapi";"Mangriff";"Négapi"
"Eoko";"Relicanth (Femelle)";"Relicanth (Femelle)"
"Registeel";"Deoxys (Vitesse)";"Deoxys (Vitesse)"
"Mysdibule";"Registeel";"Registeel"
"Milobellus (Femelle)";"Eoko";"Milobellus (Femelle)"
"Libégon";"Barbicha";"Libégon"
"Tengalice (Mâle)";"Branette";"Branette"
"Séviper";"Latias";"Latias"
"Eoko";"Métalosse";"Métalosse"
"Branette";"Absol";"Absol"
"Jungko";"Linéon";"Linéon"
"Wailord";"Latias";"Latias"
"Monaflèmit";"Latios";"Latios"
"Ludicolo (Mâle)";"Hélédelle";"Hélédelle"
"Mysdibule";"Chartor";"Chartor"
"Jungko";"Séléroc";"Jungko"
"Muciole";"Drattak";"Drattak"
"Registeel";"Latias";"Latias"
"Négapi";"Milobellus (Femelle)";"Négapi"
"Ténéfix";"Chartor";"Chartor"
"Chapignon";"Regirock";"Chapignon"
"Monaflèmit";"Négapi";"Négapi"
"Morphéo (Blizzard)";"Tropius";"Morphéo (Blizzard)"
"Grahyèna";"Ténéfix";"Grahyèna"
"Hariyama";"Sharpedo";"Sharpedo"
"Séléroc";"Vacilys";"Vacilys"
"Muciole";"Colhomard";"Colhomard"
"Camérupt (Femelle)";"Chartor";"Chartor"
"Munja";"Chartor";"Munja"
"Grahyèna";"Posipi";"Grahyèna"
"Muciole";"Latias";"Latias"
"Négapi";"Kyogre";"Négapi"
"Armaldo";"Drattak";"Drattak"
"Gardevoir";"Lumivole";"Gardevoir"
"Ténéfix";"Altaria";"Ténéfix"
"Kaorine";"Morphéo (Blizzard)";"Morphéo (Blizzard)"
"Mysdibule";"Séléroc";"Séléroc"
"Vacilys";"Oniglali";"Vacilys"
"Papinox (Mâle)";"Ludicolo (Mâle)";"Ludicolo (Mâle)"
"Monaflèmit";"Galeking";"Monaflèmit"
"Elecsprint";"Wailord";"Elecsprint"
"Morphéo (Blizzard)";"Latios";"Latios"
"Rosabyss";"Drattak";"Drattak"
"Ténéfix";"Absol";"Absol"
"Galeking";"Armaldo";"Armaldo"
"Posipi";"Solaroc";"Posipi"
"Groret";"Groudon";"Groret"
"Ténéfix";"Galeking";"Ténéfix"
"Charmillon (Mâle)";"Regice";"Charmillon (Mâle)"
"Lumivole";"Serpang";"Serpang"
"Tropius";"Regice";"Regice"
"Munja";"Lumivole";"Munja"
"Papinox (Mâle)";"Monaflèmit";"Monaflèmit"
"Armaldo";"Latios";"Latios"
"Chapignon";"Spinda";"Chapignon"
"Libégon";"Eoko";"Libégon"
"Lumivole";"Wailord";"Wailord"
"Monaflèmit";"Ténéfix";"Ténéfix"
"Bekipan";"Munja";"Munja"
"Vacilys";"Morphéo (Blizzard)";"Morphéo (Blizzard)"
"Libégon";"Solaroc";"Libégon"
"Linéon";"Sharpedo";"Linéon"
"Lumivole";"Armaldo";"Armaldo"
"Colhomard";"Drattak";"Drattak"
"Mangriff";"Vacilys";"Vacilys"
"Regice";"Kyogre";"Kyogre"
"Hariyama";"Barbicha";"Barbicha"
"Tengalice (Mâle)";"Brouhabam";"Brouhabam"
"Tengalice (Mâle)";"Galeking";"Galeking"
"Mangriff";"Morphéo (Blizzard)";"Morphéo (Blizzard)"
"Munja";"Latios";"Latios"
"Ludicolo (Mâle)";"Barbicha";"Ludicolo (Mâle)"
"Serpang";"Métalosse";"Métalosse"
"Mysdibule";"Kaimorse";"Kaimorse"
"Mysdibule";"Tropius";"Tropius"
"Chartor";"Libégon";"Libégon"
"Eoko";"Kaimorse";"Kaimorse"
"Oniglali";"Regice";"Oniglali"
"Tengalice (Mâle)";"Séléroc";"Séléroc"
"Hélédelle";"Groret";"Groret"
"Solaroc";"Rayquaza";"Rayquaza"
"Grahyèna";"Hélédelle";"Grahyèna"
"Registeel";"Kyogre";"Kyogre"
"Serpang";"Regice";"Regice"
"Négapi";"Drattak";"Négapi"
"Gardevoir";"Armaldo";"Armaldo"
"Charmillon (Mâle)";"Absol";"Absol"
"Charmina (Mâle)";"Camérupt (Femelle)";"Charmina (Mâle)"
"Wailord";"Regice";"Regice"
"Tengalice (Mâle)";"Drattak";"Drattak"
"Libégon";"Deoxys (Vitesse)";"Libégon"
"Rosabyss";"Latios";"Latios"
"Gardevoir";"Registeel";"Registeel"
"Armaldo";"Kecleon";"Kecleon"
"Monaflèmit";"Groudon";"Groudon"
"Charmillon (Mâle)";"Chapignon";"Chapignon"
"Brouhabam";"Branette";"Branette"
"Séviper";"Oniglali";"Séviper"
"Kaimorse";"Serpang";"Kaimorse"
"Hélédelle";"Libégon";"Libégon"
"Ninjask";"Regice";"Ninjask"
"Hélédelle";"Chapignon";"Hélédelle"
"Delcatty";"Milobellus (Femelle)";"Milobellus (Femelle)"
"Ténéfix";"Métalosse";"Métalosse"
"Cacturne (Femelle)";"Milobellus (Femelle)";"Milobellus (Femelle)"
"Ninjask";"Groret";"Ninjask"
"Séléroc";"Drattak";"Drattak"
"Muciole";"Deoxys (Vitesse)";"Deoxys (Vitesse)"
"Avaltout (Mâle)";"Milobellus (Femelle)";"Milobellus (Femelle)"
"Munja";"Drattak";"Drattak"
"Hariyama";"Rosabyss";"Rosabyss"
"Cacturne (Femelle)";"Regirock";"Regirock"
"Elecsprint";"Jirachi";"Elecsprint"
"Ludicolo (Mâle)";"Gardevoir";"Gardevoir"
"Charmillon (Mâle)";"Vacilys";"Vacilys"
"Posipi";"Jirachi";"Posipi"
"Maskadra";"Regirock";"Regirock"
"Bekipan";"Ténéfix";"Ténéfix"
"Charmina (Mâle)";"Lumivole";"Lumivole"
"Gardevoir";"Kyogre";"Kyogre"
"Elecsprint";"Oniglali";"Elecsprint"
"Charmina (Mâle)";"Branette";"Branette"
"Charmina (Mâle)";"Groudon";"Groudon"
"Jungko";"Eoko";"Jungko"
"Ténéfix";"Lovdisc";"Ténéfix"
"Oniglali";"Regirock";"Regirock"
"Hélédelle";"Deoxys (Vitesse)";"Hélédelle"
"Jungko";"Rayquaza";"Jungko"
"Chapignon";"Latias";"Latias"
"Monaflèmit";"Brouhabam";"Brouhabam"
"Elecsprint";"Groret";"Elecsprint"
"Grahyèna";"Latios";"Latios"
"Latios";"Groudon";"Latios"
"Milobellus (Femelle)";"Tropius";"Milobellus (Femelle)"
"Colhomard";"Tropius";"Tropius"
"Bekipan";"Kecleon";"Kecleon"
"Hariyama";"Wailord";"Wailord"
"Mysdibule";"Elecsprint";"Elecsprint"
"Maskadra";"Oniglali";"Oniglali"
"Jungko";"Cacturne (Femelle)";"Jungko"
"Laggron";"Libégon";"Libégon"
"Oniglali";"Relicanth (Femelle)";"Oniglali"
"Muciole";"Oniglali";"Oniglali"
"Drattak";"Rayquaza";"Drattak"
"Ludicolo (Mâle)";"Métalosse";"Métalosse"
"Avaltout (Mâle)";"Deoxys (Vitesse)";"Deoxys (Vitesse)"
"Ninjask";"Serpang";"Ninjask"
"Laggron";"Muciole";"Laggron"
"Kaimorse";"Relicanth (Femelle)";"Kaimorse"
"Ténéfix";"Registeel";"Registeel"
"Regirock";"Groudon";"Groudon"
"Braségali (Mâle)";"Regirock";"Regirock"
"Ludicolo (Mâle)";"Morphéo (Blizzard)";"Morphéo (Blizzard)"
"Hélédelle";"Barbicha";"Hélédelle"
"Mysdibule";"Oniglali";"Oniglali"
"Charmina (Mâle)";"Morphéo (Blizzard)";"Morphéo (Blizzard)"
"Galeking";"Branette";"Branette"
"Gardevoir";"Camérupt (Femelle)";"Gardevoir"
"Armaldo";"Relicanth (Femelle)";"Armaldo"
"Sharpedo";"Wailord";"Wailord"
"Tengalice (Mâle)";"Regirock";"Regirock"
"Libégon";"Morphéo (Blizzard)";"Morphéo (Blizzard)"
"Munja";"Posipi";"Munja"
"Avaltout (Mâle)";"Barbicha";"Barbicha"
"Camérupt (Femelle)";"Barbicha";"Barbicha"
"Papinox (Mâle)";"Regice";"Regice"
"Ninjask";"Morphéo (Blizzard)";"Ninjask"
"Brouhabam";"Mangriff";"Brouhabam"
"Mangriff";"Serpang";"Mangriff"
"Charmillon (Mâle)";"Kyogre";"Kyogre"
"Monaflèmit";"Wailord";"Wailord"
"Braségali (Mâle)";"Wailord";"Wailord"
"Jungko";"Latios";"Latios"
"Hélédelle";"Séléroc";"Hélédelle"
"Gardevoir";"Elecsprint";"Elecsprint"
"Ninjask";"Hariyama";"Ninjask"
"Sharpedo";"Regice";"Regice"
"Spinda";"Lovdisc";"Spinda"
"Ludicolo (Mâle)";"Mangriff";"Mangriff"
"Serpang";"Regirock";"Regirock"
"Séviper";"Kecleon";"Kecleon"
"Charmina (Mâle)";"Eoko";"Eoko"
"Hariyama";"Milobellus (Femelle)";"Milobellus (Femelle)"
"Chapignon";"Chartor";"Chapignon"
"Absol";"Rayquaza";"Absol"
"Hélédelle";"Lumivole";"Hélédelle"
"Bekipan";"Libégon";"Libégon"
"Monaflèmit";"Groret";"Groret"
"Laggron";"Galeking";"Laggron"
"Négapi";"Rayquaza";"Négapi"
"Vacilys";"Rayquaza";"Rayquaza"
"Elecsprint";"Kecleon";"Elecsprint"
"Rosabyss";"Rayquaza";"Rosabyss"
"Laggron";"Ninjask";"Ninjask"
"Kyogre";"Deoxys (Vitesse)";"Kyogre"
"Milobellus (Femelle)";"Oniglali";"Milobellus (Femelle)"
"Ténéfix";"Kaimorse";"Kaimorse"
"Posipi";"Muciole";"Posipi"
"Cacturne (Femelle)";"Latios";"Latios"
"Muciole";"Registeel";"Registeel"
"Papinox (Mâle)";"Ténéfix";"Ténéfix"
"Sharpedo";"Rosabyss";"Rosabyss"
"Camérupt (Femelle)";"Jirachi";"Jirachi"
"Jungko";"Libégon";"Libégon"
"Linéon";"Bekipan";"Linéon"
"Lovdisc";"Regice";"Regice"
"Solaroc";"Métalosse";"Métalosse"
"Cacturne (Femelle)";"Absol";"Absol"
"Charmina (Mâle)";"Absol";"Absol"
"Charmina (Mâle)";"Solaroc";"Solaroc"
"Hariyama";"Relicanth (Femelle)";"Relicanth (Femelle)"
"Altaria";"Relicanth (Femelle)";"Altaria"
"Jungko";"Papinox (Mâle)";"Jungko"
"Grahyèna";"Négapi";"Négapi"
"Charmillon (Mâle)";"Posipi";"Charmillon (Mâle)"
"Munja";"Séviper";"Séviper"
"Ludicolo (Mâle)";"Lovdisc";"Lovdisc"
"Muciole";"Morphéo (Blizzard)";"Morphéo (Blizzard)"
"Gardevoir";"Barbicha";"Gardevoir"
"Tengalice (Mâle)";"Milobellus (Femelle)";"Milobellus (Femelle)"
"Mangriff";"Registeel";"Registeel"
"Hélédelle";"Gardevoir";"Gardevoir"
"Lumivole";"Groret";"Groret"
"Ninjask";"Relicanth (Femelle)";"Ninjask"
"Hariyama";"Cacturne (Femelle)";"Cacturne (Femelle)"
"Séviper";"Relicanth (Femelle)";"Séviper"
"Solaroc";"Milobellus (Femelle)";"Milobellus (Femelle)"
"Sharpedo";"Milobellus (Femelle)";"Milobellus (Femelle)"
"Galeking";"Mangriff";"Mangriff"
"Delcatty";"Vacilys";"Delcatty"
"Posipi";"Kaimorse";"Posipi"
"Kaorine";"Milobellus (Femelle)";"Milobellus (Femelle)"
"Grahyèna";"Camérupt (Femelle)";"Grahyèna"
"Laggron";"Cacturne (Femelle)";"Laggron"
"Lovdisc";"Métalosse";"Métalosse"
"Braségali (Mâle)";"Gardevoir";"Gardevoir"
"Charmillon (Mâle)";"Bekipan";"Charmillon (Mâle)"
"Spinda";"Kecleon";"Kecleon"
"Monaflèmit";"Séviper";"Séviper"
"Ténéfix";"Milobellus (Femelle)";"Milobellus (Femelle)"
"Hariyama";"Muciole";"Hariyama"
"Avaltout (Mâle)";"Kecleon";"Kecleon"
"Mysdibule";"Latios";"Latios"
"Papinox (Mâle)";"Hélédelle";"Hélédelle"
"Munja";"Brouhabam";"Munja"
"Brouhabam";"Regirock";"Brouhabam"
"Jungko";"Latias";"Latias"
"Bekipan";"Solaroc";"Bekipan"
"Latios";"Kyogre";"Latios"
"Posipi";"Drattak";"Drattak"
"Hariyama";"Charmina (Mâle)";"Hariyama"
"Laggron";"Regirock";"Regirock"
"Hélédelle";"Relicanth (Femelle)";"Hélédelle"
"Charmillon (Mâle)";"Altaria";"Charmillon (Mâle)"
"Maskadra";"Kaorine";"Maskadra"
"Ludicolo (Mâle)";"Muciole";"Ludicolo (Mâle)"
"Braségali (Mâle)";"Latias";"Latias"
"Brouhabam";"Séviper";"Séviper"
"Jungko";"Wailord";"Wailord"
"Milobellus (Femelle)";"Latias";"Latias"
"Vacilys";"Armaldo";"Vacilys"
"Altaria";"Métalosse";"Métalosse"
"Elecsprint";"Kaorine";"Elecsprint"
"Munja";"Métalosse";"Munja"
"Gardevoir";"Métalosse";"Gardevoir"
"Gardevoir";"Maskadra";"Gardevoir"
"Branette";"Kaimorse";"Kaimorse"
"Tropius";"Eoko";"Tropius"
"Charmillon (Mâle)";"Registeel";"Charmillon (Mâle)"
"Bekipan";"Regice";"Regice"
"Chartor";"Vacilys";"Vacilys"
"Avaltout (Mâle)";"Jirachi";"Jirachi"
"Vacilys";"Regirock";"Vacilys"
"Spinda";"Drattak";"Drattak"
"Posipi";"Latios";"Latios"
"Spinda";"Serpang";"Serpang"
"Ninjask";"Colhomard";"Ninjask"
"Branette";"Groudon";"Groudon"
"Bekipan";"Chapignon";"Chapignon"
"Altaria";"Kyogre";"Kyogre"
"Avaltout (Mâle)";"Sharpedo";"Sharpedo"
"Gardevoir";"Jirachi";"Gardevoir"
"Laggron";"Camérupt (Femelle)";"Laggron"
"Delcatty";"Regice";"Delcatty"
"Charmina (Mâle)";"Latias";"Latias"
"Monaflèmit";"Séléroc";"Séléroc"
"Séléroc";"Milobellus (Femelle)";"Milobellus (Femelle)"
"Mysdibule";"Relicanth (Femelle)";"Relicanth (Femelle)"
"Vacilys";"Kecleon";"Kecleon"
"Altaria";"Rosabyss";"Rosabyss"
"Wailord";"Jirachi";"Wailord"
"Négapi";"Armaldo";"Négapi"
"Monaflèmit";"Avaltout (Mâle)";"Monaflèmit"
"Tengalice (Mâle)";"Gardevoir";"Gardevoir"
"Oniglali";"Drattak";"Drattak"
"Grahyèna";"Delcatty";"Grahyèna"
"Gardevoir";"Libégon";"Libégon"
"Mysdibule";"Eoko";"Mysdibule"
"Ténéfix";"Oniglali";"Oniglali"
"Négapi";"Wailord";"Négapi"
"Bekipan";"Lumivole";"Bekipan"
"Négapi";"Barbicha";"Négapi"
"Altaria";"Barbicha";"Altaria"
"Colhomard";"Armaldo";"Armaldo"
"Posipi";"Morphéo (Blizzard)";"Morphéo (Blizzard)"
"Groret";"Absol";"Absol"
"Tengalice (Mâle)";"Altaria";"Altaria"
"Jungko";"Chartor";"Jungko"
"Kaorine";"Tropius";"Tropius"
"Ninjask";"Métalosse";"Ninjask"
"Spinda";"Vacilys";"Vacilys"
"Hariyama";"Groudon";"Groudon"
"Milobellus (Femelle)";"Kecleon";"Kecleon"
"Laggron";"Delcatty";"Delcatty"
"Mysdibule";"Solaroc";"Solaroc"
"Milobellus (Femelle)";"Kyogre";"Kyogre"
"Charmina (Mâle)";"Barbicha";"Barbicha"
"Barbicha";"Vacilys";"Vacilys"
"Relicanth (Femelle)";"Regirock";"Relicanth (Femelle)"
"Oniglali";"Latias";"Latias"
"Armaldo";"Eoko";"Armaldo"
"Sharpedo";"Groret";"Groret"
"Charmillon (Mâle)";"Regirock";"Charmillon (Mâle)"
"Camérupt (Femelle)";"Regice";"Regice"
"Hélédelle";"Brouhabam";"Hélédelle"
"Muciole";"Branette";"Branette"
"Camérupt (Femelle)";"Séviper";"Séviper"
"Papinox (Mâle)";"Barbicha";"Barbicha"
"Chartor";"Latias";"Latias"
"Camérupt (Femelle)";"Kaimorse";"Camérupt (Femelle)"
"Avaltout (Mâle)";"Regice";"Regice"
"Chartor";"Milobellus (Femelle)";"Milobellus (Femelle)"
"Avaltout (Mâle)";"Chartor";"Chartor"
"Linéon";"Camérupt (Femelle)";"Linéon"
"Colhomard";"Groudon";"Groudon"
"Maskadra";"Drattak";"Drattak"
"Latias";"Jirachi";"Latias"
"Mysdibule";"Regirock";"Regirock"
"Gardevoir";"Deoxys (Vitesse)";"Gardevoir"
"Bekipan";"Rosabyss";"Rosabyss"
"Oniglali";"Registeel";"Registeel"
"Braségali (Mâle)";"Charmina (Mâle)";"Braségali (Mâle)"
"Gardevoir";"Chapignon";"Chapignon"
"Charmillon (Mâle)";"Charmina (Mâle)";"Charmillon (Mâle)"
"Monaflèmit";"Ninjask";"Ninjask"
"Braségali (Mâle)";"Altaria";"Altaria"
"Chartor";"Absol";"Absol"
"Bekipan";"Groret";"Bekipan"
"Grahyèna";"Linéon";"Linéon"
"Kaorine";"Regice";"Regice"
"Avaltout (Mâle)";"Relicanth (Femelle)";"Relicanth (Femelle)"
"Laggron";"Branette";"Laggron"
"Relicanth (Femelle)";"Lovdisc";"Relicanth (Femelle)"
"Vacilys";"Regice";"Vacilys"
"Charmina (Mâle)";"Chartor";"Chartor"
"Chapignon";"Rosabyss";"Rosabyss"
"Absol";"Drattak";"Absol"
"Oniglali";"Deoxys (Vitesse)";"Deoxys (Vitesse)"
"Delcatty";"Camérupt (Femelle)";"Delcatty"
"Ténéfix";"Spinda";"Ténéfix"
"Lumivole";"Regirock";"Regirock"
"Hariyama";"Delcatty";"Delcatty"
"Spinda";"Tropius";"Tropius"
"Posipi";"Rayquaza";"Posipi"
"Barbicha";"Regice";"Barbicha"
"Métalosse";"Registeel";"Métalosse"
"Elecsprint";"Métalosse";"Elecsprint"
"Charmillon (Mâle)";"Gardevoir";"Charmillon (Mâle)"
"Relicanth (Femelle)";"Groudon";"Relicanth (Femelle)"
"Bekipan";"Drattak";"Drattak"
"Bekipan";"Spinda";"Bekipan"
"Posipi";"Registeel";"Posipi"
"Bekipan";"Deoxys (Vitesse)";"Bekipan"
"Papinox (Mâle)";"Groudon";"Groudon"
"Tropius";"Latios";"Latios"
"Bekipan";"Gardevoir";"Gardevoir"
"Spinda";"Barbicha";"Barbicha"
"Charmillon (Mâle)";"Mysdibule";"Charmillon (Mâle)"
"Chapignon";"Kaorine";"Chapignon"
"Sharpedo";"Solaroc";"Sharpedo"
"Braségali (Mâle)";"Séviper";"Séviper"
"Kaimorse";"Kyogre";"Kyogre"
"Mysdibule";"Lovdisc";"Mysdibule"
"Grahyèna";"Solaroc";"Grahyèna"
"Maskadra";"Séviper";"Séviper"
"Barbicha";"Armaldo";"Armaldo"
"Linéon";"Lumivole";"Linéon"
"Hariyama";"Kaimorse";"Kaimorse"
"Ludicolo (Mâle)";"Regice";"Regice"
"Papinox (Mâle)";"Jirachi";"Jirachi"
"Morphéo (Blizzard)";"Eoko";"Morphéo (Blizzard)"
"Rosabyss";"Registeel";"Rosabyss"
"Groret";"Morphéo (Blizzard)";"Morphéo (Blizzard)"
"Groret";"Regice";"Groret"
"Latias";"Deoxys (Vitesse)";"Latias"
"Maskadra";"Elecsprint";"Elecsprint"
"Linéon";"Spinda";"Linéon"
"Spinda";"Deoxys (Vitesse)";"Deoxys (Vitesse)"
"Tengalice (Mâle)";"Kaimorse";"Tengalice (Mâle)"
"Mangriff";"Oniglali";"Oniglali"
"Séviper";"Kaimorse";"Séviper"
"Braségali (Mâle)";"Elecsprint";"Elecsprint"
"Linéon";"Groret";"Linéon"
"Grahyèna";"Mysdibule";"Grahyèna"
"Laggron";"Ténéfix";"Laggron"
"Posipi";"Oniglali";"Posipi"
"Wailord";"Kyogre";"Wailord"
"Munja";"Négapi";"Négapi"
"Lumivole";"Jirachi";"Jirachi"
"Libégon";"Groudon";"Libégon"
"Barbicha";"Relicanth (Femelle)";"Barbicha"
"Delcatty";"Posipi";"Delcatty"
"Mangriff";"Deoxys (Vitesse)";"Mangriff"
"Grahyèna";"Gardevoir";"Grahyèna"
"Delcatty";"Avaltout (Mâle)";"Delcatty"
"Vacilys";"Jirachi";"Vacilys"
"Armaldo";"Kaimorse";"Kaimorse"
"Kaorine";"Serpang";"Kaorine"
"Wailord";"Drattak";"Drattak"
"Solaroc";"Deoxys (Vitesse)";"Deoxys (Vitesse)"
"Mysdibule";"Groret";"Groret"
"Mangriff";"Regirock";"Mangriff"
"Posipi";"Vacilys";"Vacilys"
"Braségali (Mâle)";"Rosabyss";"Rosabyss"
"Maskadra";"Serpang";"Maskadra"
"Braségali (Mâle)";"Deoxys (Vitesse)";"Deoxys (Vitesse)"
"Galeking";"Charmina (Mâle)";"Galeking"
"Armaldo";"Registeel";"Registeel"
"Groret";"Mangriff";"Groret"
"Monaflèmit";"Charmina (Mâle)";"Monaflèmit"
"Kaimorse";"Registeel";"Kaimorse"
"Monaflèmit";"Eoko";"Eoko"
"Hélédelle";"Regirock";"Hélédelle"
"Spinda";"Kaorine";"Kaorine"
"Laggron";"Monaflèmit";"Laggron"
"Hélédelle";"Colhomard";"Hélédelle"
"Cacturne (Femelle)";"Barbicha";"Cacturne (Femelle)"
"Branette";"Tropius";"Branette"
"Papinox (Mâle)";"Deoxys (Vitesse)";"Deoxys (Vitesse)"
"Kaorine";"Relicanth (Femelle)";"Relicanth (Femelle)"
"Chartor";"Barbicha";"Chartor"
"Braségali (Mâle)";"Oniglali";"Oniglali"
"Laggron";"Séléroc";"Laggron"
"Altaria";"Branette";"Branette"
"Charmillon (Mâle)";"Armaldo";"Charmillon (Mâle)"
"Kaorine";"Drattak";"Drattak"
"Posipi";"Latias";"Latias"
"Hariyama";"Drattak";"Drattak"
"Bekipan";"Barbicha";"Bekipan"
"Groret";"Altaria";"Groret"
"Libégon";"Regirock";"Libégon"
"Ninjask";"Registeel";"Ninjask"
"Rayquaza";"Deoxys (Vitesse)";"Rayquaza"
"Cacturne (Femelle)";"Kaorine";"Kaorine"
"Groret";"Spinda";"Groret"
"Charmillon (Mâle)";"Muciole";"Charmillon (Mâle)"
"Négapi";"Regice";"Négapi"
"Ninjask";"Lumivole";"Ninjask"
"Vacilys";"Absol";"Absol"
"Hélédelle";"Monaflèmit";"Hélédelle"
"Maskadra";"Charmina (Mâle)";"Maskadra"
"Braségali (Mâle)";"Libégon";"Libégon"
"Absol";"Kaimorse";"Absol"
"Delcatty";"Tropius";"Delcatty"
"Braségali (Mâle)";"Colhomard";"Colhomard"
"Ninjask";"Latios";"Latios"
"Grahyèna";"Bekipan";"Grahyèna"
"Charmina (Mâle)";"Altaria";"Altaria"
"Camérupt (Femelle)";"Latios";"Latios"
"Tropius";"Deoxys (Vitesse)";"Tropius"
"Négapi";"Séléroc";"Négapi"
"Regirock";"Jirachi";"Jirachi"
"Kaimorse";"Groudon";"Groudon"
"Delcatty";"Kaimorse";"Delcatty"
"Laggron";"Wailord";"Wailord"
"Monaflèmit";"Kyogre";"Kyogre"
"Hariyama";"Spinda";"Hariyama"
"Jungko";"Camérupt (Femelle)";"Jungko"
"Séviper";"Jirachi";"Séviper"
"Wailord";"Cacturne (Femelle)";"Wailord"
"Delcatty";"Chartor";"Delcatty"
"Avaltout (Mâle)";"Séviper";"Séviper"
"Cacturne (Femelle)";"Rayquaza";"Rayquaza"
"Ludicolo (Mâle)";"Altaria";"Altaria"
"Munja";"Armaldo";"Munja"
