"P1";"P2";"Vainqueur"
"Bétochef";"Kyurem";"Kyurem"
"Lugulabre";"Vaututrice";"Lugulabre"
"Léopardus";"Farfaduvet";"Léopardus"
"Miasmax";"Symbios";"Symbios"
"Noacier";"Cliticlic";"Noacier"
"Drakkarmin";"Genesect (Normal)";"Genesect (Normal)"
"Roitiflam";"Brutapode";"Brutapode"
"Moyade (Mâle)";"Kyurem";"Kyurem"
"Nanméouïe";"Fragilady";"Fragilady"
"Flamoutan";"Zekrom";"Zekrom"
"Haydaim (Hiver)";"Cobaltium";"Haydaim (Hiver)"
"Cryptéro";"Shaofouine";"Shaofouine"
"Déflaisan (Mâle)";"Noacier";"Noacier"
"Farfaduvet";"Lugulabre";"Lugulabre"
"Cryptéro";"Golemastoc";"Golemastoc"
"Pashmilla";"Cobaltium";"Pashmilla"
"Darumacho";"Tranchodon";"Tranchodon"
"Zéblitz";"Ohmassacre";"Zéblitz"
"Ohmassacre";"Zekrom";"Zekrom"
"Darumacho";"Mamanbo";"Mamanbo"
"Fermite";"Reshiram";"Reshiram"
"Feuiloutan";"Haydaim (Hiver)";"Haydaim (Hiver)"
"Noacier";"Limaspeed";"Noacier"
"Aéroptéryx";"Gueriaigle";"Gueriaigle"
"Brutapode";"Zoroark";"Brutapode"
"Bétochef";"Fermite";"Bétochef"
"Zekrom";"Keldeo (Décidé)";"Keldeo (Décidé)"
"Lakmécygne";"Shaofouine";"Shaofouine"
"Tranchodon";"Vaututrice";"Tranchodon"
"Mygavolt";"Fulguris (Totémique)";"Mygavolt"
"Mégapagos";"Terrakium";"Mégapagos"
"Ohmassacre";"Fulguris (Totémique)";"Fulguris (Totémique)"
"Déflaisan (Mâle)";"Boréas (Totémique)";"Déflaisan (Mâle)"
"Fragilady";"Miasmax";"Fragilady"
"Clamiral";"Zéblitz";"Zéblitz"
"Brutapode";"Scalproie";"Brutapode"
"Tutankafer";"Mygavolt";"Mygavolt"
"Mastouffe";"Trioxhydre";"Trioxhydre"
"Zekrom";"Kyurem";"Zekrom"
"Déflaisan (Mâle)";"Aéroptéryx";"Aéroptéryx"
"Neitram";"Vaututrice";"Vaututrice"
"Gigalithe";"Genesect (Normal)";"Gigalithe"
"Polagriffe";"Viridium";"Viridium"
"Darumacho";"Polagriffe";"Polagriffe"
"Nanméouïe";"Bargantua (Motif Rouge)";"Bargantua (Motif Rouge)"
"Limaspeed";"Pyrax";"Pyrax"
"Sidérella";"Genesect (Normal)";"Genesect (Normal)"
"Flamoutan";"Rhinolove";"Rhinolove"
"Ohmassacre";"Fermite";"Ohmassacre"
"Mastouffe";"Polagriffe";"Polagriffe"
"Aéroptéryx";"Scalproie";"Aéroptéryx"
"Darumacho";"Sorbouboul";"Darumacho"
"Cliticlic";"Scalproie";"Cliticlic"
"Crocorible";"Mégapagos";"Mégapagos"
"Cryptéro";"Reshiram";"Reshiram"
"Noacier";"Pyrax";"Pyrax"
"Clamiral";"Sorbouboul";"Clamiral"
"Vaututrice";"Aflamanoir";"Vaututrice"
"Darumacho";"Aéroptéryx";"Aéroptéryx"
"Rhinolove";"Mamanbo";"Rhinolove"
"Rhinolove";"Karaclée";"Rhinolove"
"Pashmilla";"Kyurem";"Pashmilla"
"Drakkarmin";"Keldeo (Décidé)";"Keldeo (Décidé)"
"Symbios";"Gaulet";"Symbios"
"Crabaraque";"Neitram";"Crabaraque"
"Miradar";"Cobaltium";"Cobaltium"
"Crocorible";"Zekrom";"Zekrom"
"Judokrak";"Lugulabre";"Lugulabre"
"Tutankafer";"Trioxhydre";"Trioxhydre"
"Manternel";"Noacier";"Noacier"
"Haydaim (Hiver)";"Scalproie";"Haydaim (Hiver)"
"Gigalithe";"Polagriffe";"Gigalithe"
"Symbios";"Keldeo (Décidé)";"Keldeo (Décidé)"
"Victini";"Darumacho";"Victini"
"Démétéros (Totémique)";"Meloetta (Chant)";"Démétéros (Totémique)"
"Mégapagos";"Limaspeed";"Mégapagos"
"Zéblitz";"Boréas (Totémique)";"Zéblitz"
"Victini";"Boréas (Totémique)";"Victini"
"Lançargot";"Neitram";"Lançargot"
"Darumacho";"Limaspeed";"Limaspeed"
"Majaspic";"Genesect (Normal)";"Majaspic"
"Brutapode";"Cliticlic";"Brutapode"
"Emolga";"Genesect (Normal)";"Emolga"
"Clamiral";"Frison";"Clamiral"
"Sidérella";"Tranchodon";"Tranchodon"
"Zéblitz";"Lakmécygne";"Zéblitz"
"Scalproie";"Vaututrice";"Vaututrice"
"Cobaltium";"Viridium";"Viridium"
"Maracachi";"Ohmassacre";"Maracachi"
"Manternel";"Baggaïd";"Baggaïd"
"Zéblitz";"Kyurem";"Zéblitz"
"Nanméouïe";"Crapustule";"Crapustule"
"Roitiflam";"Crocorible";"Roitiflam"
"Miradar";"Minotaupe";"Miradar"
"Golemastoc";"Viridium";"Golemastoc"
"Shaofouine";"Fermite";"Shaofouine"
"Haydaim (Hiver)";"Keldeo (Décidé)";"Haydaim (Hiver)"
"Farfaduvet";"Fulguris (Totémique)";"Fulguris (Totémique)"
"Feuiloutan";"Tranchodon";"Tranchodon"
"Cobaltium";"Terrakium";"Cobaltium"
"Flamoutan";"Brutapode";"Brutapode"
"Haydaim (Hiver)";"Polagriffe";"Haydaim (Hiver)"
"Zoroark";"Moyade (Mâle)";"Zoroark"
"Zoroark";"Drakkarmin";"Zoroark"
"Flamoutan";"Mygavolt";"Mygavolt"
"Manternel";"Fermite";"Manternel"
"Limonde";"Meloetta (Chant)";"Limonde"
"Baggaïd";"Aflamanoir";"Baggaïd"
"Crabaraque";"Aflamanoir";"Crabaraque"
"Zoroark";"Lakmécygne";"Lakmécygne"
"Moyade (Mâle)";"Trioxhydre";"Trioxhydre"
"Mushana";"Fragilady";"Fragilady"
"Gigalithe";"Pyrax";"Gigalithe"
"Lugulabre";"Terrakium";"Lugulabre"
"Mushana";"Symbios";"Mushana"
"Maracachi";"Zekrom";"Zekrom"
"Gigalithe";"Maracachi";"Gigalithe"
"Feuiloutan";"Crapustule";"Feuiloutan"
"Léopardus";"Nanméouïe";"Léopardus"
"Léopardus";"Gigalithe";"Gigalithe"
"Miradar";"Scalproie";"Scalproie"
"Feuiloutan";"Scalproie";"Scalproie"
"Mégapagos";"Frison";"Mégapagos"
"Maracachi";"Zoroark";"Maracachi"
"Cryptéro";"Boréas (Totémique)";"Cryptéro"
"Crabaraque";"Pyrax";"Pyrax"
"Déflaisan (Mâle)";"Limaspeed";"Limaspeed"
"Bétochef";"Mamanbo";"Bétochef"
"Sorbouboul";"Keldeo (Décidé)";"Keldeo (Décidé)"
"Vaututrice";"Fulguris (Totémique)";"Vaututrice"
"Noacier";"Kyurem";"Noacier"
"Gigalithe";"Crapustule";"Gigalithe"
"Baggaïd";"Fulguris (Totémique)";"Fulguris (Totémique)"
"Roitiflam";"Sorbouboul";"Roitiflam"
"Lançargot";"Genesect (Normal)";"Genesect (Normal)"
"Aflamanoir";"Zekrom";"Zekrom"
"Scalproie";"Fermite";"Scalproie"
"Aflamanoir";"Trioxhydre";"Trioxhydre"
"Baggaïd";"Pyrax";"Pyrax"
"Victini";"Kyurem";"Victini"
"Bétochef";"Genesect (Normal)";"Genesect (Normal)"
"Mushana";"Lançargot";"Mushana"
"Majaspic";"Emolga";"Majaspic"
"Sorbouboul";"Fermite";"Sorbouboul"
"Rhinolove";"Crocorible";"Rhinolove"
"Clamiral";"Nanméouïe";"Clamiral"
"Bargantua (Motif Rouge)";"Aéroptéryx";"Aéroptéryx"
"Majaspic";"Frison";"Majaspic"
"Cryptéro";"Keldeo (Décidé)";"Keldeo (Décidé)"
"Mushana";"Aéroptéryx";"Aéroptéryx"
"Karaclée";"Cliticlic";"Cliticlic"
"Clamiral";"Crocorible";"Clamiral"
"Aéroptéryx";"Kyurem";"Aéroptéryx"
"Léopardus";"Pashmilla";"Léopardus"
"Darumacho";"Zekrom";"Zekrom"
"Darumacho";"Cliticlic";"Cliticlic"
"Minotaupe";"Sorbouboul";"Minotaupe"
"Feuiloutan";"Meloetta (Chant)";"Feuiloutan"
"Judokrak";"Limaspeed";"Limaspeed"
"Mégapagos";"Ohmassacre";"Mégapagos"
"Flamoutan";"Golemastoc";"Golemastoc"
"Cliticlic";"Golemastoc";"Cliticlic"
"Sidérella";"Haydaim (Hiver)";"Haydaim (Hiver)"
"Farfaduvet";"Crocorible";"Crocorible"
"Pashmilla";"Keldeo (Décidé)";"Pashmilla"
"Victini";"Brutapode";"Brutapode"
"Moyade (Mâle)";"Ohmassacre";"Ohmassacre"
"Bargantua (Motif Rouge)";"Neitram";"Neitram"
"Bétochef";"Viridium";"Viridium"
"Tranchodon";"Hexagel";"Tranchodon"
"Fragilady";"Sidérella";"Fragilady"
"Nanméouïe";"Pyrax";"Pyrax"
"Léopardus";"Rhinolove";"Léopardus"
"Majaspic";"Hexagel";"Majaspic"
"Déflaisan (Mâle)";"Keldeo (Décidé)";"Keldeo (Décidé)"
"Miradar";"Noacier";"Noacier"
"Gaulet";"Lugulabre";"Lugulabre"
"Viridium";"Meloetta (Chant)";"Viridium"
"Mastouffe";"Zéblitz";"Zéblitz"
"Minotaupe";"Trioxhydre";"Trioxhydre"
"Crapustule";"Gaulet";"Crapustule"
"Miradar";"Keldeo (Décidé)";"Keldeo (Décidé)"
"Mastouffe";"Reshiram";"Reshiram"
"Golemastoc";"Meloetta (Chant)";"Golemastoc"
"Miasmax";"Pyrax";"Pyrax"
"Rhinolove";"Crapustule";"Rhinolove"
"Manternel";"Kyurem";"Manternel"
"Frison";"Kyurem";"Kyurem"
"Flamoutan";"Cliticlic";"Cliticlic"
"Karaclée";"Fulguris (Totémique)";"Fulguris (Totémique)"
"Zéblitz";"Bargantua (Motif Rouge)";"Zéblitz"
"Déflaisan (Mâle)";"Bétochef";"Déflaisan (Mâle)"
"Déflaisan (Mâle)";"Minotaupe";"Déflaisan (Mâle)"
"Léopardus";"Fragilady";"Léopardus"
"Maracachi";"Tranchodon";"Tranchodon"
"Polagriffe";"Terrakium";"Terrakium"
"Crocorible";"Cobaltium";"Cobaltium"
"Majaspic";"Tutankafer";"Majaspic"
"Moyade (Mâle)";"Scalproie";"Scalproie"
"Mastouffe";"Haydaim (Hiver)";"Haydaim (Hiver)"
"Pashmilla";"Mamanbo";"Pashmilla"
"Léopardus";"Shaofouine";"Shaofouine"
"Sidérella";"Symbios";"Symbios"
"Mygavolt";"Zekrom";"Mygavolt"
"Victini";"Nanméouïe";"Victini"
"Léopardus";"Sorbouboul";"Léopardus"
"Majaspic";"Roitiflam";"Majaspic"
"Sidérella";"Shaofouine";"Shaofouine"
"Miradar";"Lançargot";"Lançargot"
"Zéblitz";"Crapustule";"Zéblitz"
"Flotoutan";"Neitram";"Neitram"
"Flamoutan";"Mégapagos";"Mégapagos"
"Flotoutan";"Noacier";"Noacier"
"Limaspeed";"Genesect (Normal)";"Limaspeed"
"Cobaltium";"Démétéros (Totémique)";"Cobaltium"
"Darumacho";"Symbios";"Symbios"
"Bétochef";"Manternel";"Manternel"
"Manternel";"Genesect (Normal)";"Genesect (Normal)"
"Miradar";"Sidérella";"Miradar"
"Minotaupe";"Scalproie";"Scalproie"
"Victini";"Tranchodon";"Tranchodon"
"Roitiflam";"Crabaraque";"Crabaraque"
"Moyade (Mâle)";"Viridium";"Viridium"
"Victini";"Miasmax";"Victini"
"Déflaisan (Mâle)";"Mygavolt";"Mygavolt"
"Reshiram";"Genesect (Normal)";"Reshiram"
"Manternel";"Mygavolt";"Mygavolt"
"Neitram";"Frison";"Neitram"
"Bargantua (Motif Rouge)";"Viridium";"Viridium"
"Tutankafer";"Sorbouboul";"Tutankafer"
"Flotoutan";"Reshiram";"Reshiram"
"Majaspic";"Lançargot";"Majaspic"
"Gigalithe";"Cliticlic";"Gigalithe"
"Tutankafer";"Miasmax";"Tutankafer"
"Minotaupe";"Zoroark";"Minotaupe"
"Vaututrice";"Trioxhydre";"Trioxhydre"
"Feuiloutan";"Terrakium";"Terrakium"
"Zéblitz";"Limaspeed";"Zéblitz"
"Noacier";"Limonde";"Noacier"
"Lakmécygne";"Cliticlic";"Cliticlic"
"Emolga";"Mygavolt";"Mygavolt"
"Minotaupe";"Moyade (Mâle)";"Minotaupe"
"Mastouffe";"Aflamanoir";"Mastouffe"
"Majaspic";"Manternel";"Majaspic"
"Fragilady";"Bargantua (Motif Rouge)";"Fragilady"
"Gigalithe";"Keldeo (Décidé)";"Gigalithe"
"Crocorible";"Tranchodon";"Tranchodon"
"Trioxhydre";"Terrakium";"Trioxhydre"
"Minotaupe";"Limaspeed";"Limaspeed"
"Tutankafer";"Haydaim (Hiver)";"Haydaim (Hiver)"
"Lugulabre";"Cobaltium";"Lugulabre"
"Mastouffe";"Maracachi";"Maracachi"
"Aéroptéryx";"Aflamanoir";"Aéroptéryx"
"Crapustule";"Lançargot";"Lançargot"
"Limonde";"Genesect (Normal)";"Genesect (Normal)"
"Pashmilla";"Meloetta (Chant)";"Pashmilla"
"Crocorible";"Drakkarmin";"Crocorible"
"Mygavolt";"Ohmassacre";"Mygavolt"
"Victini";"Moyade (Mâle)";"Victini"
"Noacier";"Fulguris (Totémique)";"Noacier"
"Fragilady";"Drakkarmin";"Fragilady"
"Scalproie";"Aflamanoir";"Scalproie"
"Reshiram";"Meloetta (Chant)";"Reshiram"
"Fragilady";"Genesect (Normal)";"Fragilady"
"Fragilady";"Maracachi";"Maracachi"
"Zéblitz";"Miasmax";"Zéblitz"
"Majaspic";"Limonde";"Majaspic"
"Cryptéro";"Tranchodon";"Tranchodon"
"Farfaduvet";"Limonde";"Limonde"
"Majaspic";"Tranchodon";"Tranchodon"
"Crocorible";"Fermite";"Crocorible"
"Hexagel";"Shaofouine";"Shaofouine"
"Bétochef";"Frison";"Bétochef"
"Mégapagos";"Tranchodon";"Tranchodon"
"Victini";"Tutankafer";"Victini"
"Feuiloutan";"Emolga";"Emolga"
"Zoroark";"Démétéros (Totémique)";"Démétéros (Totémique)"
"Limaspeed";"Boréas (Totémique)";"Limaspeed"
"Mushana";"Crabaraque";"Crabaraque"
"Flamoutan";"Fermite";"Fermite"
"Majaspic";"Reshiram";"Reshiram"
"Miradar";"Farfaduvet";"Miradar"
"Minotaupe";"Golemastoc";"Golemastoc"
"Crocorible";"Pyrax";"Pyrax"
"Noacier";"Zekrom";"Noacier"
"Neitram";"Terrakium";"Terrakium"
"Lançargot";"Zekrom";"Zekrom"
"Symbios";"Cobaltium";"Cobaltium"
"Flotoutan";"Golemastoc";"Golemastoc"
"Judokrak";"Sorbouboul";"Sorbouboul"
"Clamiral";"Fulguris (Totémique)";"Clamiral"
"Bargantua (Motif Rouge)";"Lançargot";"Lançargot"
"Miradar";"Emolga";"Emolga"
"Déflaisan (Mâle)";"Mamanbo";"Déflaisan (Mâle)"
"Victini";"Judokrak";"Victini"
"Mégapagos";"Shaofouine";"Mégapagos"
"Miradar";"Déflaisan (Mâle)";"Déflaisan (Mâle)"
"Crapustule";"Boréas (Totémique)";"Boréas (Totémique)"
"Haydaim (Hiver)";"Pyrax";"Haydaim (Hiver)"
"Victini";"Clamiral";"Clamiral"
"Clamiral";"Crapustule";"Clamiral"
"Clamiral";"Léopardus";"Clamiral"
"Bargantua (Motif Rouge)";"Drakkarmin";"Bargantua (Motif Rouge)"
"Sorbouboul";"Meloetta (Chant)";"Sorbouboul"
"Bargantua (Motif Rouge)";"Fermite";"Bargantua (Motif Rouge)"
"Miradar";"Manternel";"Manternel"
"Majaspic";"Vaututrice";"Majaspic"
"Nanméouïe";"Pashmilla";"Pashmilla"
"Mygavolt";"Polagriffe";"Mygavolt"
"Minotaupe";"Mégapagos";"Mégapagos"
"Polagriffe";"Frison";"Polagriffe"
"Crapustule";"Keldeo (Décidé)";"Keldeo (Décidé)"
"Hexagel";"Drakkarmin";"Hexagel"
"Zéblitz";"Brutapode";"Zéblitz"
"Crocorible";"Lakmécygne";"Lakmécygne"
"Lugulabre";"Kyurem";"Lugulabre"
"Clamiral";"Rhinolove";"Clamiral"
"Aéroptéryx";"Lugulabre";"Lugulabre"
"Lakmécygne";"Cobaltium";"Lakmécygne"
"Baggaïd";"Meloetta (Chant)";"Baggaïd"
"Crapustule";"Scalproie";"Scalproie"
"Gigalithe";"Viridium";"Gigalithe"
"Tutankafer";"Keldeo (Décidé)";"Keldeo (Décidé)"
"Léopardus";"Maracachi";"Léopardus"
"Miradar";"Gueriaigle";"Gueriaigle"
"Minotaupe";"Brutapode";"Brutapode"
"Gigalithe";"Neitram";"Gigalithe"
"Miradar";"Vaututrice";"Vaututrice"
"Judokrak";"Crocorible";"Crocorible"
"Symbios";"Fermite";"Symbios"
"Brutapode";"Darumacho";"Brutapode"
"Roitiflam";"Zoroark";"Zoroark"
"Rhinolove";"Zoroark";"Rhinolove"
"Karaclée";"Cobaltium";"Cobaltium"
"Crapustule";"Gueriaigle";"Gueriaigle"
"Nanméouïe";"Zoroark";"Zoroark"
"Mushana";"Zéblitz";"Zéblitz"
"Flamoutan";"Flotoutan";"Flamoutan"
"Fermite";"Démétéros (Totémique)";"Démétéros (Totémique)"
"Clamiral";"Brutapode";"Clamiral"
"Brutapode";"Cobaltium";"Brutapode"
"Mastouffe";"Terrakium";"Terrakium"
"Flamoutan";"Aéroptéryx";"Aéroptéryx"
"Zéblitz";"Démétéros (Totémique)";"Zéblitz"
"Bétochef";"Crapustule";"Crapustule"
"Zoroark";"Sidérella";"Zoroark"
"Baggaïd";"Neitram";"Neitram"
"Farfaduvet";"Neitram";"Neitram"
"Scalproie";"Terrakium";"Scalproie"
"Shaofouine";"Gueriaigle";"Gueriaigle"
"Minotaupe";"Miasmax";"Minotaupe"
"Minotaupe";"Gaulet";"Minotaupe"
"Scalproie";"Démétéros (Totémique)";"Démétéros (Totémique)"
"Léopardus";"Crocorible";"Léopardus"
"Pashmilla";"Limaspeed";"Pashmilla"
"Majaspic";"Judokrak";"Majaspic"
"Crabaraque";"Zekrom";"Zekrom"
"Clamiral";"Terrakium";"Clamiral"
"Aflamanoir";"Meloetta (Chant)";"Aflamanoir"
"Majaspic";"Farfaduvet";"Majaspic"
"Symbios";"Fulguris (Totémique)";"Fulguris (Totémique)"
"Crocorible";"Gueriaigle";"Gueriaigle"
"Roitiflam";"Lançargot";"Lançargot"
"Judokrak";"Kyurem";"Kyurem"
"Roitiflam";"Moyade (Mâle)";"Roitiflam"
"Crabaraque";"Cobaltium";"Crabaraque"
"Mastouffe";"Emolga";"Emolga"
"Limaspeed";"Kyurem";"Limaspeed"
"Léopardus";"Zoroark";"Léopardus"
"Karaclée";"Gueriaigle";"Gueriaigle"
"Léopardus";"Crabaraque";"Léopardus"
"Minotaupe";"Crocorible";"Minotaupe"
"Symbios";"Aflamanoir";"Symbios"
"Fragilady";"Terrakium";"Fragilady"
"Mastouffe";"Limonde";"Limonde"
"Flotoutan";"Trioxhydre";"Trioxhydre"
"Darumacho";"Mygavolt";"Mygavolt"
"Farfaduvet";"Darumacho";"Darumacho"
"Viridium";"Boréas (Totémique)";"Viridium"
"Rhinolove";"Meloetta (Chant)";"Rhinolove"
"Miradar";"Démétéros (Totémique)";"Démétéros (Totémique)"
"Miradar";"Reshiram";"Reshiram"
"Fragilady";"Reshiram";"Reshiram"
"Mamanbo";"Lugulabre";"Lugulabre"
"Gigalithe";"Miasmax";"Gigalithe"
"Limonde";"Drakkarmin";"Limonde"
"Mégapagos";"Aflamanoir";"Mégapagos"
"Zéblitz";"Trioxhydre";"Zéblitz"
"Terrakium";"Kyurem";"Terrakium"
"Karaclée";"Limaspeed";"Limaspeed"
"Nanméouïe";"Terrakium";"Terrakium"
"Noacier";"Vaututrice";"Noacier"
"Maracachi";"Cobaltium";"Maracachi"
"Mastouffe";"Minotaupe";"Minotaupe"
"Vaututrice";"Boréas (Totémique)";"Vaututrice"
"Gaulet";"Polagriffe";"Polagriffe"
"Roitiflam";"Hexagel";"Roitiflam"
"Crapustule";"Fulguris (Totémique)";"Fulguris (Totémique)"
"Emolga";"Vaututrice";"Emolga"
"Mastouffe";"Tutankafer";"Tutankafer"
"Shaofouine";"Meloetta (Chant)";"Shaofouine"
"Emolga";"Neitram";"Emolga"
"Farfaduvet";"Miasmax";"Miasmax"
"Mastouffe";"Genesect (Normal)";"Genesect (Normal)"
"Flotoutan";"Haydaim (Hiver)";"Haydaim (Hiver)"
"Gigalithe";"Tutankafer";"Gigalithe"
"Flamoutan";"Tutankafer";"Tutankafer"
"Victini";"Gigalithe";"Gigalithe"
"Crocorible";"Limaspeed";"Limaspeed"
"Zoroark";"Fulguris (Totémique)";"Zoroark"
"Lançargot";"Limaspeed";"Lançargot"
"Majaspic";"Polagriffe";"Majaspic"
"Manternel";"Farfaduvet";"Manternel"
"Majaspic";"Limaspeed";"Majaspic"
"Déflaisan (Mâle)";"Haydaim (Hiver)";"Haydaim (Hiver)"
"Flotoutan";"Drakkarmin";"Drakkarmin"
"Majaspic";"Symbios";"Majaspic"
"Lugulabre";"Boréas (Totémique)";"Lugulabre"
"Rhinolove";"Vaututrice";"Vaututrice"
"Bétochef";"Moyade (Mâle)";"Bétochef"
"Crocorible";"Genesect (Normal)";"Genesect (Normal)"
"Victini";"Léopardus";"Léopardus"
"Crapustule";"Genesect (Normal)";"Genesect (Normal)"
"Victini";"Majaspic";"Majaspic"
"Clamiral";"Feuiloutan";"Clamiral"
"Déflaisan (Mâle)";"Symbios";"Symbios"
"Baggaïd";"Cobaltium";"Cobaltium"
"Scalproie";"Genesect (Normal)";"Genesect (Normal)"
"Gigalithe";"Darumacho";"Gigalithe"
"Bargantua (Motif Rouge)";"Emolga";"Emolga"
"Mégapagos";"Limonde";"Mégapagos"
"Gigalithe";"Noacier";"Gigalithe"
"Golemastoc";"Gueriaigle";"Gueriaigle"
"Bétochef";"Pyrax";"Pyrax"
"Judokrak";"Cobaltium";"Cobaltium"
"Haydaim (Hiver)";"Meloetta (Chant)";"Haydaim (Hiver)"
"Miradar";"Mushana";"Mushana"
"Mushana";"Aflamanoir";"Mushana"
"Victini";"Keldeo (Décidé)";"Keldeo (Décidé)"
"Miasmax";"Zekrom";"Zekrom"
"Léopardus";"Symbios";"Léopardus"
"Bargantua (Motif Rouge)";"Scalproie";"Scalproie"
"Gaulet";"Trioxhydre";"Trioxhydre"
"Mushana";"Nanméouïe";"Mushana"
"Karaclée";"Crocorible";"Karaclée"
"Feuiloutan";"Flamoutan";"Feuiloutan"
"Mygavolt";"Scalproie";"Mygavolt"
"Sorbouboul";"Polagriffe";"Sorbouboul"
"Pashmilla";"Golemastoc";"Pashmilla"
"Clamiral";"Noacier";"Clamiral"
"Clamiral";"Gaulet";"Clamiral"
"Léopardus";"Kyurem";"Léopardus"
"Sorbouboul";"Noacier";"Noacier"
"Pashmilla";"Drakkarmin";"Pashmilla"
"Mamanbo";"Cliticlic";"Cliticlic"
"Mushana";"Gigalithe";"Gigalithe"
"Mushana";"Cobaltium";"Mushana"
"Crabaraque";"Mégapagos";"Mégapagos"
"Zéblitz";"Gaulet";"Zéblitz"
"Clamiral";"Baggaïd";"Clamiral"
"Feuiloutan";"Crocorible";"Feuiloutan"
"Golemastoc";"Frison";"Golemastoc"
"Bétochef";"Noacier";"Noacier"
"Nanméouïe";"Mégapagos";"Mégapagos"
"Gigalithe";"Kyurem";"Gigalithe"
"Polagriffe";"Keldeo (Décidé)";"Keldeo (Décidé)"
"Drakkarmin";"Cobaltium";"Cobaltium"
"Pyrax";"Démétéros (Totémique)";"Pyrax"
"Sorbouboul";"Tranchodon";"Tranchodon"
"Judokrak";"Maracachi";"Maracachi"
"Tranchodon";"Trioxhydre";"Tranchodon"
"Crocorible";"Lugulabre";"Lugulabre"
"Hexagel";"Golemastoc";"Golemastoc"
"Darumacho";"Tutankafer";"Tutankafer"
"Roitiflam";"Gaulet";"Roitiflam"
"Darumacho";"Sidérella";"Darumacho"
"Maracachi";"Pashmilla";"Pashmilla"
"Brutapode";"Fermite";"Brutapode"
"Zoroark";"Scalproie";"Zoroark"
"Pyrax";"Keldeo (Décidé)";"Keldeo (Décidé)"
"Minotaupe";"Tutankafer";"Tutankafer"
"Symbios";"Reshiram";"Reshiram"
"Judokrak";"Miasmax";"Miasmax"
"Zoroark";"Zekrom";"Zekrom"
"Polagriffe";"Démétéros (Totémique)";"Polagriffe"
"Cliticlic";"Fermite";"Cliticlic"
"Démétéros (Totémique)";"Genesect (Normal)";"Démétéros (Totémique)"
"Pyrax";"Boréas (Totémique)";"Pyrax"
"Lakmécygne";"Emolga";"Emolga"
"Roitiflam";"Symbios";"Roitiflam"
"Minotaupe";"Mygavolt";"Mygavolt"
"Flotoutan";"Brutapode";"Brutapode"
"Manternel";"Brutapode";"Brutapode"
"Mamanbo";"Viridium";"Viridium"
"Mygavolt";"Viridium";"Mygavolt"
"Nanméouïe";"Trioxhydre";"Trioxhydre"
"Symbios";"Lakmécygne";"Lakmécygne"
"Maracachi";"Mamanbo";"Maracachi"
"Bargantua (Motif Rouge)";"Miasmax";"Bargantua (Motif Rouge)"
"Farfaduvet";"Ohmassacre";"Ohmassacre"
"Crocorible";"Limonde";"Limonde"
"Clamiral";"Gigalithe";"Clamiral"
"Bétochef";"Ohmassacre";"Ohmassacre"
"Léopardus";"Manternel";"Léopardus"
"Cryptéro";"Cobaltium";"Cryptéro"
"Clamiral";"Cryptéro";"Clamiral"
"Pyrax";"Reshiram";"Reshiram"
"Tutankafer";"Mégapagos";"Mégapagos"
"Neitram";"Zekrom";"Zekrom"
"Baggaïd";"Tranchodon";"Tranchodon"
"Crocorible";"Lançargot";"Lançargot"
"Mamanbo";"Keldeo (Décidé)";"Keldeo (Décidé)"
"Miasmax";"Cobaltium";"Cobaltium"
"Lakmécygne";"Keldeo (Décidé)";"Keldeo (Décidé)"
"Sidérella";"Gueriaigle";"Gueriaigle"
"Sidérella";"Démétéros (Totémique)";"Démétéros (Totémique)"
"Déflaisan (Mâle)";"Baggaïd";"Déflaisan (Mâle)"
"Lakmécygne";"Drakkarmin";"Lakmécygne"
"Miradar";"Haydaim (Hiver)";"Haydaim (Hiver)"
"Aéroptéryx";"Lançargot";"Aéroptéryx"
"Farfaduvet";"Drakkarmin";"Farfaduvet"
"Baggaïd";"Gueriaigle";"Gueriaigle"
"Frison";"Genesect (Normal)";"Genesect (Normal)"
"Flamoutan";"Genesect (Normal)";"Genesect (Normal)"
"Feuiloutan";"Lugulabre";"Lugulabre"
"Cliticlic";"Ohmassacre";"Cliticlic"
"Victini";"Sidérella";"Victini"
"Symbios";"Mamanbo";"Symbios"
"Aéroptéryx";"Mygavolt";"Mygavolt"
"Clamiral";"Golemastoc";"Clamiral"
"Maracachi";"Crabaraque";"Maracachi"
"Manternel";"Fulguris (Totémique)";"Manternel"
"Haydaim (Hiver)";"Démétéros (Totémique)";"Haydaim (Hiver)"
"Noacier";"Terrakium";"Noacier"
"Frison";"Terrakium";"Terrakium"
"Baggaïd";"Terrakium";"Terrakium"
"Nanméouïe";"Limonde";"Nanméouïe"
"Mastouffe";"Mégapagos";"Mégapagos"
"Limaspeed";"Aflamanoir";"Limaspeed"
"Fragilady";"Cryptéro";"Fragilady"
"Lançargot";"Aflamanoir";"Lançargot"
"Zéblitz";"Lugulabre";"Zéblitz"
"Limaspeed";"Démétéros (Totémique)";"Démétéros (Totémique)"
"Aéroptéryx";"Symbios";"Aéroptéryx"
"Gigalithe";"Minotaupe";"Gigalithe"
"Pashmilla";"Terrakium";"Pashmilla"
"Sidérella";"Gaulet";"Gaulet"
"Ohmassacre";"Drakkarmin";"Ohmassacre"
"Aéroptéryx";"Sidérella";"Aéroptéryx"
"Brutapode";"Gueriaigle";"Gueriaigle"
"Viridium";"Keldeo (Décidé)";"Viridium"
"Polagriffe";"Zekrom";"Zekrom"
