"P1";"P2";"Vainqueur"
"Triopikeur (Alola)";"Denticrisse";"Denticrisse"
"Cancrelove";"Câblifère";"Câblifère"
"Noadkoko (Alola)";"Draïeul";"Noadkoko (Alola)"
"Triopikeur (Alola)";"Météno (Météore)";"Météno (Météore)"
"Lougaroc (Crépusculaire)";"Quartermac";"Lougaroc (Crépusculaire)"
"Oratoria";"Malamandre";"Malamandre"
"Engloutyran";"Magearna";"Magearna"
"Rubombelle";"Bourrinos";"Rubombelle"
"Oratoria";"Lunala";"Lunala"
"Guérilande";"Engloutyran";"Guérilande"
"Ossatueur (Alola)";"Froussardine (Solitaire)";"Froussardine (Solitaire)"
"Noadkoko (Alola)";"Solgaleo";"Solgaleo"
"Prédastérie";"Draïeul";"Prédastérie"
"Sarmuraï";"Bamboiselle";"Sarmuraï"
"Tarenbulle";"Denticrisse";"Tarenbulle"
"Persian (Alola)";"Togedemaru";"Togedemaru"
"Guérilande";"Quartermac";"Quartermac"
"Silvallié";"Cancrelove";"Silvallié"
"Trépassable";"Draïeul";"Trépassable"
"Feunard (Alola)";"Draïeul";"Feunard (Alola)"
"Grotadmorv (Alola)";"Rubombelle";"Grotadmorv (Alola)"
"Rattatac (Alola)";"Grotadmorv (Alola)";"Grotadmorv (Alola)"
"Lougaroc (Crépusculaire)";"Gouroutan";"Lougaroc (Crépusculaire)"
"Denticrisse";"Tokopiyon";"Tokopiyon"
"Sucreine";"Câblifère";"Câblifère"
"Persian (Alola)";"Tokopisco";"Tokopisco"
"Tokopisco";"Bamboiselle";"Tokopisco"
"Dodoala";"Engloutyran";"Dodoala"
"Malamandre";"Tokopisco";"Tokopisco"
"Rattatac (Alola)";"Mimiqui";"Mimiqui"
"Denticrisse";"Câblifère";"Câblifère"
"Boumata";"Necrozma";"Necrozma"
"Oratoria";"Mimiqui";"Mimiqui"
"Archéduc";"Denticrisse";"Archéduc"
"Cancrelove";"Necrozma";"Necrozma"
"Concombaffe";"Dodoala";"Concombaffe"
"Lampignon";"Magearna";"Magearna"
"Lougaroc (Crépusculaire)";"Tokorico";"Lougaroc (Crépusculaire)"
"Sablaireau (Alola)";"Concombaffe";"Sablaireau (Alola)"
"Raichu (Alola)";"Silvallié";"Silvallié"
"Bourrinos";"Tarenbulle";"Tarenbulle"
"Bourrinos";"Draïeul";"Bourrinos"
"Malamandre";"Lunala";"Lunala"
"Tokotoro";"Câblifère";"Câblifère"
"Concombaffe";"Boumata";"Concombaffe"
"Gouroutan";"Togedemaru";"Gouroutan"
"Raichu (Alola)";"Bourrinos";"Bourrinos"
"Rubombelle";"Solgaleo";"Solgaleo"
"Rattatac (Alola)";"Guérilande";"Guérilande"
"Triopikeur (Alola)";"Noadkoko (Alola)";"Noadkoko (Alola)"
"Malamandre";"Tokopiyon";"Malamandre"
"Lougaroc (Crépusculaire)";"Togedemaru";"Lougaroc (Crépusculaire)"
"Rubombelle";"Lampignon";"Lampignon"
"Archéduc";"Froussardine (Solitaire)";"Archéduc"
"Rattatac (Alola)";"Triopikeur (Alola)";"Rattatac (Alola)"
"Bourrinos";"Ekaïser";"Bourrinos"
"Sarmuraï";"Zéroïd";"Sarmuraï"
"Lougaroc (Crépusculaire)";"Silvallié";"Lougaroc (Crépusculaire)"
"Grotadmorv (Alola)";"Météno (Météore)";"Météno (Météore)"
"Lougaroc (Crépusculaire)";"Dodoala";"Lougaroc (Crépusculaire)"
"Chelours";"Zéroïd";"Zéroïd"
"Archéduc";"Malamandre";"Archéduc"
"Prédastérie";"Togedemaru";"Prédastérie"
"Prédastérie";"Dodoala";"Prédastérie"
"Quartermac";"Trépassable";"Quartermac"
"Lougaroc (Crépusculaire)";"Malamandre";"Lougaroc (Crépusculaire)"
"Bazoucan";"Malamandre";"Malamandre"
"Grotadmorv (Alola)";"Archéduc";"Archéduc"
"Concombaffe";"Silvallié";"Silvallié"
"Câblifère";"Necrozma";"Câblifère"
"Sarmuraï";"Tokotoro";"Sarmuraï"
"Denticrisse";"Necrozma";"Necrozma"
"Feunard (Alola)";"Mimiqui";"Feunard (Alola)"
"Persian (Alola)";"Archéduc";"Archéduc"
"Grolem (Alola)";"Câblifère";"Câblifère"
"Malamandre";"Ekaïser";"Malamandre"
"Félinferno";"Zéroïd";"Félinferno"
"Raichu (Alola)";"Grolem (Alola)";"Raichu (Alola)"
"Rattatac (Alola)";"Câblifère";"Câblifère"
"Lucanon";"Engloutyran";"Lucanon"
"Boumata";"Lunala";"Lunala"
"Persian (Alola)";"Sucreine";"Sucreine"
"Oratoria";"Argouste";"Oratoria"
"Lucanon";"Tokopisco";"Lucanon"
"Chelours";"Mouscoto";"Mouscoto"
"Rattatac (Alola)";"Tokopiyon";"Tokopiyon"
"Quartermac";"Sarmuraï";"Sarmuraï"
"Ekaïser";"Magearna";"Ekaïser"
"Bourrinos";"Necrozma";"Necrozma"
"Mimiqui";"Tokotoro";"Mimiqui"
"Câblifère";"Bamboiselle";"Câblifère"
"Trépassable";"Necrozma";"Necrozma"
"Lougaroc (Crépusculaire)";"Tarenbulle";"Lougaroc (Crépusculaire)"
"Rattatac (Alola)";"Chelours";"Rattatac (Alola)"
"Plumeline (Buyo)";"Bourrinos";"Plumeline (Buyo)"
"Prédastérie";"Concombaffe";"Concombaffe"
"Lucanon";"Katagami";"Lucanon"
"Sarmuraï";"Dodoala";"Sarmuraï"
"Feunard (Alola)";"Froussardine (Solitaire)";"Feunard (Alola)"
"Prédastérie";"Tokotoro";"Tokotoro"
"Tarenbulle";"Cancrelove";"Tarenbulle"
"Concombaffe";"Draïeul";"Concombaffe"
"Togedemaru";"Engloutyran";"Togedemaru"
"Bazoucan";"Lougaroc (Crépusculaire)";"Lougaroc (Crépusculaire)"
"Grotadmorv (Alola)";"Noadkoko (Alola)";"Noadkoko (Alola)"
"Gouroutan";"Trépassable";"Trépassable"
"Persian (Alola)";"Boumata";"Boumata"
"Necrozma";"Marshadow";"Marshadow"
"Rubombelle";"Boumata";"Rubombelle"
"Lougaroc (Crépusculaire)";"Mouscoto";"Lougaroc (Crépusculaire)"
"Guérilande";"Marshadow";"Marshadow"
"Lampignon";"Katagami";"Katagami"
"Prédastérie";"Ekaïser";"Ekaïser"
"Noadkoko (Alola)";"Ekaïser";"Noadkoko (Alola)"
"Froussardine (Solitaire)";"Malamandre";"Froussardine (Solitaire)"
"Chelours";"Togedemaru";"Togedemaru"
"Ossatueur (Alola)";"Tokotoro";"Ossatueur (Alola)"
"Météno (Météore)";"Dodoala";"Météno (Météore)"
"Denticrisse";"Katagami";"Katagami"
"Quartermac";"Draïeul";"Quartermac"
"Félinferno";"Cancrelove";"Félinferno"
"Lampignon";"Tokotoro";"Lampignon"
"Quartermac";"Mimiqui";"Quartermac"
"Noadkoko (Alola)";"Denticrisse";"Noadkoko (Alola)"
"Triopikeur (Alola)";"Tokopiyon";"Tokopiyon"
"Félinferno";"Météno (Météore)";"Météno (Météore)"
"Ossatueur (Alola)";"Sarmuraï";"Sarmuraï"
"Noadkoko (Alola)";"Boumata";"Noadkoko (Alola)"
"Argouste";"Silvallié";"Silvallié"
"Triopikeur (Alola)";"Bamboiselle";"Bamboiselle"
"Rubombelle";"Lunala";"Lunala"
"Malamandre";"Quartermac";"Quartermac"
"Oratoria";"Lougaroc (Crépusculaire)";"Lougaroc (Crépusculaire)"
"Oratoria";"Lucanon";"Lucanon"
"Quartermac";"Câblifère";"Quartermac"
"Lougaroc (Crépusculaire)";"Concombaffe";"Lougaroc (Crépusculaire)"
"Quartermac";"Zéroïd";"Quartermac"
"Tokorico";"Solgaleo";"Solgaleo"
"Archéduc";"Engloutyran";"Archéduc"
"Triopikeur (Alola)";"Félinferno";"Félinferno"
"Sucreine";"Magearna";"Magearna"
"Malamandre";"Necrozma";"Malamandre"
"Oratoria";"Gouroutan";"Gouroutan"
"Malamandre";"Guérilande";"Malamandre"
"Triopikeur (Alola)";"Mouscoto";"Mouscoto"
"Grotadmorv (Alola)";"Boumata";"Grotadmorv (Alola)"
"Gouroutan";"Tokopiyon";"Tokopiyon"
"Raichu (Alola)";"Félinferno";"Raichu (Alola)"
"Malamandre";"Météno (Météore)";"Météno (Météore)"
"Necrozma";"Magearna";"Magearna"
"Gouroutan";"Katagami";"Gouroutan"
"Tokopiyon";"Zéroïd";"Tokopiyon"
"Tokorico";"Engloutyran";"Tokorico"
"Sucreine";"Lunala";"Lunala"
"Feunard (Alola)";"Trépassable";"Feunard (Alola)"
"Grolem (Alola)";"Bourrinos";"Bourrinos"
"Ossatueur (Alola)";"Sinistrail";"Ossatueur (Alola)"
"Bourrinos";"Tokorico";"Bourrinos"
"Floramantis";"Sucreine";"Floramantis"
"Sablaireau (Alola)";"Triopikeur (Alola)";"Sablaireau (Alola)"
"Bazoucan";"Guérilande";"Guérilande"
"Froussardine (Solitaire)";"Engloutyran";"Froussardine (Solitaire)"
"Bourrinos";"Sinistrail";"Bourrinos"
"Floramantis";"Chelours";"Floramantis"
"Grotadmorv (Alola)";"Oratoria";"Grotadmorv (Alola)"
"Félinferno";"Lucanon";"Lucanon"
"Raichu (Alola)";"Chelours";"Raichu (Alola)"
"Sarmuraï";"Katagami";"Sarmuraï"
"Plumeline (Buyo)";"Tokorico";"Tokorico"
"Chelours";"Necrozma";"Necrozma"
"Sucreine";"Tokopisco";"Tokopisco"
"Argouste";"Rubombelle";"Rubombelle"
"Argouste";"Dodoala";"Dodoala"
"Rattatac (Alola)";"Argouste";"Argouste"
"Bourrinos";"Marshadow";"Marshadow"
"Tokorico";"Necrozma";"Tokorico"
"Lougaroc (Crépusculaire)";"Sinistrail";"Lougaroc (Crépusculaire)"
"Tokorico";"Tokopisco";"Tokopisco"
"Triopikeur (Alola)";"Ekaïser";"Ekaïser"
"Sinistrail";"Tokopisco";"Tokopisco"
"Froussardine (Solitaire)";"Sarmuraï";"Sarmuraï"
"Solgaleo";"Câblifère";"Solgaleo"
"Feunard (Alola)";"Sucreine";"Feunard (Alola)"
"Sarmuraï";"Engloutyran";"Sarmuraï"
"Lampignon";"Draïeul";"Lampignon"
"Grolem (Alola)";"Tokorico";"Tokorico"
"Grolem (Alola)";"Tokopisco";"Tokopisco"
"Dodoala";"Mimiqui";"Mimiqui"
"Floramantis";"Ekaïser";"Floramantis"
"Bazoucan";"Tokorico";"Tokorico"
"Togedemaru";"Zéroïd";"Zéroïd"
"Trépassable";"Mimiqui";"Trépassable"
"Grolem (Alola)";"Katagami";"Katagami"
"Chelours";"Sarmuraï";"Sarmuraï"
"Ekaïser";"Engloutyran";"Engloutyran"
"Lunala";"Bamboiselle";"Lunala"
"Boumata";"Zéroïd";"Zéroïd"
"Archéduc";"Dodoala";"Archéduc"
"Tarenbulle";"Mouscoto";"Tarenbulle"
"Noadkoko (Alola)";"Marshadow";"Marshadow"
"Togedemaru";"Tokopiyon";"Togedemaru"
"Chelours";"Draïeul";"Draïeul"
"Trépassable";"Mouscoto";"Mouscoto"
"Bourrinos";"Engloutyran";"Bourrinos"
"Grolem (Alola)";"Magearna";"Magearna"
"Bourrinos";"Togedemaru";"Bourrinos"
"Bazoucan";"Argouste";"Bazoucan"
"Archéduc";"Boumata";"Archéduc"
"Câblifère";"Katagami";"Câblifère"
"Chelours";"Sucreine";"Sucreine"
"Oratoria";"Câblifère";"Câblifère"
"Lougaroc (Crépusculaire)";"Prédastérie";"Lougaroc (Crépusculaire)"
"Bourrinos";"Sarmuraï";"Sarmuraï"
"Concombaffe";"Solgaleo";"Solgaleo"
"Rattatac (Alola)";"Draïeul";"Rattatac (Alola)"
"Grotadmorv (Alola)";"Bourrinos";"Bourrinos"
"Bazoucan";"Plumeline (Buyo)";"Plumeline (Buyo)"
"Dodoala";"Katagami";"Katagami"
"Rattatac (Alola)";"Magearna";"Magearna"
"Grolem (Alola)";"Félinferno";"Félinferno"
"Sablaireau (Alola)";"Engloutyran";"Sablaireau (Alola)"
"Lampignon";"Pierroteknik";"Pierroteknik"
"Bamboiselle";"Pierroteknik";"Pierroteknik"
"Malamandre";"Mandrillon";"Malamandre"
"Zéroïd";"Mandrillon";"Zéroïd"
"Bazoucan";"Pierroteknik";"Bazoucan"
"Oratoria";"Ama-Ama";"Oratoria"
"Plumeline (Buyo)";"Mandrillon";"Plumeline (Buyo)"
"Marshadow";"Mandrillon";"Marshadow"
"Gouroutan";"Pierroteknik";"Pierroteknik"
"Noadkoko (Alola)";"Mandrillon";"Mandrillon"
"Bazoucan";"Mandrillon";"Bazoucan"
"Persian (Alola)";"Ama-Ama";"Ama-Ama"
"Mouscoto";"Pierroteknik";"Mouscoto"
"Malamandre";"Ama-Ama";"Malamandre"
"Raichu (Alola)";"Zeraora";"Zeraora"
"Tokopisco";"Mandrillon";"Tokopisco"
"Boumata";"Zeraora";"Zeraora"
"Boumata";"Pierroteknik";"Pierroteknik"
"Floramantis";"Ama-Ama";"Floramantis"
"Tokorico";"Ama-Ama";"Tokorico"
"Persian (Alola)";"Pierroteknik";"Pierroteknik"
"Météno (Météore)";"Ama-Ama";"Météno (Météore)"
"Dodoala";"Zeraora";"Zeraora"
"Pierroteknik";"Zeraora";"Zeraora"
"Météno (Météore)";"Mandrillon";"Météno (Météore)"
"Prédastérie";"Ama-Ama";"Ama-Ama"
"Katagami";"Pierroteknik";"Pierroteknik"
"Archéduc";"Mandrillon";"Archéduc"
"Bourrinos";"Ama-Ama";"Bourrinos"
"Cancrelove";"Ama-Ama";"Ama-Ama"
"Lunala";"Ama-Ama";"Lunala"
"Grotadmorv (Alola)";"Mandrillon";"Mandrillon"
"Sinistrail";"Pierroteknik";"Pierroteknik"
"Plumeline (Buyo)";"Ama-Ama";"Plumeline (Buyo)"
"Prédastérie";"Pierroteknik";"Prédastérie"
"Engloutyran";"Ama-Ama";"Ama-Ama"
"Chelours";"Mandrillon";"Mandrillon"
"Denticrisse";"Pierroteknik";"Pierroteknik"
"Argouste";"Zeraora";"Zeraora"
"Froussardine (Solitaire)";"Zeraora";"Zeraora"
"Grolem (Alola)";"Pierroteknik";"Pierroteknik"
"Tokotoro";"Mandrillon";"Mandrillon"
"Noadkoko (Alola)";"Ama-Ama";"Noadkoko (Alola)"
"Grolem (Alola)";"Zeraora";"Zeraora"
"Mandrillon";"Pierroteknik";"Mandrillon"
"Tarenbulle";"Mandrillon";"Mandrillon"
"Silvallié";"Pierroteknik";"Silvallié"
"Tokorico";"Zeraora";"Zeraora"
"Bamboiselle";"Mandrillon";"Mandrillon"
"Trépassable";"Ama-Ama";"Trépassable"
"Lucanon";"Zeraora";"Zeraora"
"Ossatueur (Alola)";"Ama-Ama";"Ossatueur (Alola)"
"Lougaroc (Crépusculaire)";"Ama-Ama";"Lougaroc (Crépusculaire)"
"Silvallié";"Ama-Ama";"Silvallié"
"Grolem (Alola)";"Ama-Ama";"Ama-Ama"
"Silvallié";"Mandrillon";"Silvallié"
"Rattatac (Alola)";"Ama-Ama";"Ama-Ama"
"Rubombelle";"Zeraora";"Zeraora"
"Dodoala";"Ama-Ama";"Ama-Ama"
"Magearna";"Zeraora";"Zeraora"
"Guérilande";"Ama-Ama";"Guérilande"
"Câblifère";"Pierroteknik";"Pierroteknik"
"Guérilande";"Zeraora";"Zeraora"
"Raichu (Alola)";"Mandrillon";"Mandrillon"
"Tokopiyon";"Ama-Ama";"Ama-Ama"
"Triopikeur (Alola)";"Zeraora";"Zeraora"
"Tokopiyon";"Zeraora";"Zeraora"
"Tokopisco";"Zeraora";"Zeraora"
"Concombaffe";"Pierroteknik";"Concombaffe"
"Félinferno";"Ama-Ama";"Félinferno"
"Malamandre";"Pierroteknik";"Malamandre"
"Cancrelove";"Mandrillon";"Mandrillon"
"Persian (Alola)";"Zeraora";"Zeraora"
"Sablaireau (Alola)";"Mandrillon";"Sablaireau (Alola)"
"Météno (Météore)";"Zeraora";"Zeraora"
"Argouste";"Pierroteknik";"Pierroteknik"
"Froussardine (Solitaire)";"Ama-Ama";"Froussardine (Solitaire)"
"Ekaïser";"Mandrillon";"Mandrillon"
"Archéduc";"Pierroteknik";"Archéduc"
"Lunala";"Pierroteknik";"Lunala"
"Ossatueur (Alola)";"Zeraora";"Zeraora"
"Grolem (Alola)";"Mandrillon";"Mandrillon"
"Sucreine";"Ama-Ama";"Sucreine"
"Mimiqui";"Pierroteknik";"Mimiqui"
"Mouscoto";"Zeraora";"Zeraora"
"Feunard (Alola)";"Mandrillon";"Feunard (Alola)"
"Tokotoro";"Pierroteknik";"Pierroteknik"
"Tokopisco";"Ama-Ama";"Tokopisco"
"Necrozma";"Mandrillon";"Mandrillon"
"Draïeul";"Zeraora";"Zeraora"
"Rattatac (Alola)";"Zeraora";"Zeraora"
"Lucanon";"Ama-Ama";"Lucanon"
"Quartermac";"Ama-Ama";"Quartermac"
"Togedemaru";"Ama-Ama";"Ama-Ama"
"Engloutyran";"Pierroteknik";"Pierroteknik"
"Katagami";"Ama-Ama";"Ama-Ama"
"Concombaffe";"Ama-Ama";"Concombaffe"
"Sarmuraï";"Mandrillon";"Sarmuraï"
"Froussardine (Solitaire)";"Pierroteknik";"Froussardine (Solitaire)"
"Bourrinos";"Zeraora";"Zeraora"
"Bourrinos";"Pierroteknik";"Bourrinos"
"Prédastérie";"Mandrillon";"Mandrillon"
"Cancrelove";"Zeraora";"Zeraora"
"Sablaireau (Alola)";"Pierroteknik";"Sablaireau (Alola)"
"Gouroutan";"Zeraora";"Zeraora"
"Malamandre";"Zeraora";"Malamandre"
"Câblifère";"Zeraora";"Zeraora"
"Denticrisse";"Zeraora";"Zeraora"
"Mouscoto";"Ama-Ama";"Mouscoto"
"Tarenbulle";"Pierroteknik";"Pierroteknik"
"Raichu (Alola)";"Pierroteknik";"Raichu (Alola)"
"Sinistrail";"Mandrillon";"Mandrillon"
"Solgaleo";"Zeraora";"Solgaleo"
"Boumata";"Ama-Ama";"Ama-Ama"
"Froussardine (Solitaire)";"Mandrillon";"Froussardine (Solitaire)"
"Sarmuraï";"Zeraora";"Sarmuraï"
"Floramantis";"Zeraora";"Zeraora"
"Bazoucan";"Zeraora";"Zeraora"
"Tarenbulle";"Zeraora";"Zeraora"
"Bourrinos";"Mandrillon";"Mandrillon"
"Mimiqui";"Ama-Ama";"Mimiqui"
"Lucanon";"Mandrillon";"Lucanon"
"Togedemaru";"Zeraora";"Zeraora"
"Zéroïd";"Pierroteknik";"Zéroïd"
"Météno (Météore)";"Pierroteknik";"Météno (Météore)"
"Ekaïser";"Pierroteknik";"Pierroteknik"
"Trépassable";"Mandrillon";"Trépassable"
"Lucanon";"Pierroteknik";"Lucanon"
"Tokopisco";"Pierroteknik";"Tokopisco"
"Dodoala";"Pierroteknik";"Pierroteknik"
"Félinferno";"Pierroteknik";"Pierroteknik"
"Prédastérie";"Zeraora";"Zeraora"
"Sucreine";"Mandrillon";"Mandrillon"
"Lampignon";"Ama-Ama";"Lampignon"
"Sinistrail";"Zeraora";"Zeraora"
"Grotadmorv (Alola)";"Pierroteknik";"Pierroteknik"
"Magearna";"Pierroteknik";"Pierroteknik"
"Lunala";"Zeraora";"Zeraora"
"Argouste";"Ama-Ama";"Argouste"
"Ekaïser";"Zeraora";"Zeraora"
"Rubombelle";"Pierroteknik";"Pierroteknik"
"Plumeline (Buyo)";"Zeraora";"Zeraora"
"Noadkoko (Alola)";"Zeraora";"Zeraora"
"Tokorico";"Mandrillon";"Mandrillon"
"Chelours";"Zeraora";"Zeraora"
"Ossatueur (Alola)";"Pierroteknik";"Ossatueur (Alola)"
"Quartermac";"Pierroteknik";"Quartermac"
"Feunard (Alola)";"Zeraora";"Feunard (Alola)"
"Sucreine";"Zeraora";"Zeraora"
"Persian (Alola)";"Mandrillon";"Mandrillon"
"Cancrelove";"Pierroteknik";"Pierroteknik"
"Bamboiselle";"Zeraora";"Zeraora"
"Gouroutan";"Mandrillon";"Mandrillon"
"Lunala";"Mandrillon";"Lunala"
"Marshadow";"Ama-Ama";"Marshadow"
"Concombaffe";"Zeraora";"Zeraora"
"Câblifère";"Ama-Ama";"Câblifère"
"Mimiqui";"Mandrillon";"Mimiqui"
"Necrozma";"Ama-Ama";"Necrozma"
"Grotadmorv (Alola)";"Ama-Ama";"Grotadmorv (Alola)"
"Sucreine";"Pierroteknik";"Pierroteknik"
"Draïeul";"Ama-Ama";"Ama-Ama"
"Necrozma";"Zeraora";"Zeraora"
"Félinferno";"Mandrillon";"Mandrillon"
"Necrozma";"Pierroteknik";"Pierroteknik"
"Togedemaru";"Pierroteknik";"Pierroteknik"
"Quartermac";"Zeraora";"Zeraora"
"Feunard (Alola)";"Ama-Ama";"Feunard (Alola)"
"Denticrisse";"Ama-Ama";"Ama-Ama"
"Rubombelle";"Ama-Ama";"Rubombelle"
"Mandrillon";"Zeraora";"Zeraora"
"Tokorico";"Pierroteknik";"Tokorico"
"Mouscoto";"Mandrillon";"Mouscoto"
"Draïeul";"Pierroteknik";"Pierroteknik"
"Guérilande";"Mandrillon";"Mandrillon"
"Câblifère";"Mandrillon";"Câblifère"
"Sarmuraï";"Ama-Ama";"Sarmuraï"
"Marshadow";"Pierroteknik";"Marshadow"
"Rattatac (Alola)";"Pierroteknik";"Pierroteknik"
"Archéduc";"Ama-Ama";"Archéduc"
"Grotadmorv (Alola)";"Zeraora";"Zeraora"
"Bazoucan";"Ama-Ama";"Bazoucan"
"Triopikeur (Alola)";"Mandrillon";"Mandrillon"
"Ossatueur (Alola)";"Mandrillon";"Ossatueur (Alola)"
"Trépassable";"Zeraora";"Zeraora"
"Togedemaru";"Mandrillon";"Mandrillon"
"Oratoria";"Pierroteknik";"Oratoria"
"Rubombelle";"Mandrillon";"Rubombelle"
"Quartermac";"Mandrillon";"Quartermac"
"Feunard (Alola)";"Pierroteknik";"Feunard (Alola)"
"Lampignon";"Mandrillon";"Mandrillon"
"Tokopiyon";"Mandrillon";"Mandrillon"
"Oratoria";"Mandrillon";"Mandrillon"
"Noadkoko (Alola)";"Pierroteknik";"Noadkoko (Alola)"
"Chelours";"Ama-Ama";"Ama-Ama"
"Triopikeur (Alola)";"Pierroteknik";"Pierroteknik"
"Zéroïd";"Zeraora";"Zeraora"
"Silvallié";"Zeraora";"Zeraora"
"Sablaireau (Alola)";"Zeraora";"Sablaireau (Alola)"
"Guérilande";"Pierroteknik";"Pierroteknik"
"Tokopiyon";"Pierroteknik";"Pierroteknik"
"Marshadow";"Zeraora";"Zeraora"
"Solgaleo";"Ama-Ama";"Solgaleo"
"Gouroutan";"Ama-Ama";"Ama-Ama"
"Magearna";"Ama-Ama";"Magearna"
"Chelours";"Pierroteknik";"Pierroteknik"
"Concombaffe";"Mandrillon";"Concombaffe"
"Bamboiselle";"Ama-Ama";"Ama-Ama"
"Sablaireau (Alola)";"Ama-Ama";"Sablaireau (Alola)"
"Tarenbulle";"Ama-Ama";"Tarenbulle"
"Floramantis";"Pierroteknik";"Floramantis"
"Floramantis";"Mandrillon";"Floramantis"
"Solgaleo";"Pierroteknik";"Solgaleo"
"Boumata";"Mandrillon";"Mandrillon"
"Katagami";"Zeraora";"Zeraora"
"Magearna";"Mandrillon";"Magearna"
"Mimiqui";"Zeraora";"Zeraora"
"Engloutyran";"Mandrillon";"Mandrillon"
"Rattatac (Alola)";"Mandrillon";"Mandrillon"
"Ama-Ama";"Pierroteknik";"Pierroteknik"
"Plumeline (Buyo)";"Pierroteknik";"Plumeline (Buyo)"
"Lougaroc (Crépusculaire)";"Zeraora";"Lougaroc (Crépusculaire)"
"Katagami";"Mandrillon";"Mandrillon"
"Zéroïd";"Ama-Ama";"Zéroïd"
"Lampignon";"Zeraora";"Zeraora"
"Félinferno";"Zeraora";"Zeraora"
"Denticrisse";"Mandrillon";"Mandrillon"
"Argouste";"Mandrillon";"Mandrillon"
"Lougaroc (Crépusculaire)";"Mandrillon";"Lougaroc (Crépusculaire)"
"Triopikeur (Alola)";"Ama-Ama";"Ama-Ama"
"Dodoala";"Mandrillon";"Mandrillon"
"Engloutyran";"Zeraora";"Zeraora"
"Solgaleo";"Mandrillon";"Solgaleo"
"Tokotoro";"Ama-Ama";"Ama-Ama"
"Draïeul";"Mandrillon";"Mandrillon"
"Raichu (Alola)";"Ama-Ama";"Raichu (Alola)"
"Ama-Ama";"Zeraora";"Zeraora"
"Tokotoro";"Zeraora";"Zeraora"
"Mandrillon";"Ama-Ama";"Mandrillon"
"Sinistrail";"Ama-Ama";"Sinistrail"
"Trépassable";"Pierroteknik";"Pierroteknik"
"Archéduc";"Zeraora";"Zeraora"
"Lougaroc (Crépusculaire)";"Pierroteknik";"Lougaroc (Crépusculaire)"
"Ekaïser";"Ama-Ama";"Ama-Ama"
"Sarmuraï";"Pierroteknik";"Sarmuraï"
"Oratoria";"Zeraora";"Zeraora"
"Rubombelle";"Melmetal";"Rubombelle"
"Sablaireau (Alola)";"Melmetal";"Sablaireau (Alola)"
"Météno (Météore)";"Melmetal";"Météno (Météore)"
"Gouroutan";"Melmetal";"Melmetal"
"Froussardine (Solitaire)";"Melmetal";"Froussardine (Solitaire)"
"Lampignon";"Melmetal";"Melmetal"
"Bazoucan";"Melmetal";"Bazoucan"
"Tarenbulle";"Melmetal";"Tarenbulle"
"Prédastérie";"Melmetal";"Prédastérie"
"Oratoria";"Melmetal";"Oratoria"
"Raichu (Alola)";"Melmetal";"Melmetal"
"Marshadow";"Melmetal";"Marshadow"
"Rattatac (Alola)";"Melmetal";"Melmetal"
"Tokotoro";"Melmetal";"Melmetal"
"Quartermac";"Melmetal";"Quartermac"
"Ekaïser";"Melmetal";"Melmetal"
"Zeraora";"Melmetal";"Zeraora"
"Grotadmorv (Alola)";"Melmetal";"Melmetal"
"Boumata";"Melmetal";"Melmetal"
"Sucreine";"Melmetal";"Melmetal"
"Persian (Alola)";"Melmetal";"Melmetal"
"Ama-Ama";"Melmetal";"Melmetal"
"Trépassable";"Melmetal";"Melmetal"
"Bourrinos";"Melmetal";"Melmetal"
"Engloutyran";"Melmetal";"Melmetal"
"Grolem (Alola)";"Melmetal";"Melmetal"
"Archéduc";"Melmetal";"Archéduc"
"Mimiqui";"Melmetal";"Mimiqui"
"Zéroïd";"Melmetal";"Zéroïd"
"Lucanon";"Melmetal";"Lucanon"
"Ossatueur (Alola)";"Melmetal";"Ossatueur (Alola)"
"Tokopiyon";"Melmetal";"Melmetal"
"Bamboiselle";"Melmetal";"Melmetal"
"Katagami";"Melmetal";"Melmetal"
"Denticrisse";"Melmetal";"Melmetal"
"Dodoala";"Melmetal";"Melmetal"
"Cancrelove";"Melmetal";"Melmetal"
"Sinistrail";"Melmetal";"Melmetal"
"Mandrillon";"Melmetal";"Mandrillon"
"Draïeul";"Melmetal";"Melmetal"
"Feunard (Alola)";"Melmetal";"Feunard (Alola)"
"Magearna";"Melmetal";"Melmetal"
"Lunala";"Melmetal";"Lunala"
"Togedemaru";"Melmetal";"Melmetal"
"Tokopisco";"Melmetal";"Tokopisco"
"Triopikeur (Alola)";"Melmetal";"Melmetal"
"Mouscoto";"Melmetal";"Mouscoto"
"Solgaleo";"Melmetal";"Solgaleo"
"Pierroteknik";"Melmetal";"Melmetal"
"Noadkoko (Alola)";"Melmetal";"Melmetal"
"Câblifère";"Melmetal";"Câblifère"
"Floramantis";"Melmetal";"Floramantis"
"Concombaffe";"Melmetal";"Concombaffe"
"Lougaroc (Crépusculaire)";"Melmetal";"Lougaroc (Crépusculaire)"
"Silvallié";"Melmetal";"Silvallié"
"Argouste";"Melmetal";"Melmetal"
"Tokorico";"Melmetal";"Tokorico"
"Guérilande";"Melmetal";"Melmetal"
"Plumeline (Buyo)";"Melmetal";"Plumeline (Buyo)"
"Sarmuraï";"Melmetal";"Sarmuraï"
"Necrozma";"Melmetal";"Melmetal"
"Félinferno";"Melmetal";"Félinferno"
"Chelours";"Melmetal";"Melmetal"
